,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,Pyramidalization_C_MFF,Pyramidalization_H_max_MFF,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
34,-0.03489913940790891,-0.1303991448099172,-0.5121839303823161,0.1638271316935548,CCc1ccccc1,3,0.0,1,10.1021/ja00199a039
35,-0.13790591361997623,-0.2440639944287005,-0.5117064806981675,0.1636900370725932,CCc1ccccc1,4,0.0,1,10.1021/ja00199a039
36,-0.14262059299307456,-0.24448674292142045,-0.5113579499240244,0.16359093871362101,CCc1ccccc1,5,0.0,1,10.1021/ja00199a039
37,-0.2729753779979543,-0.14716211336304402,0.09868333410831927,0.0035799506054240825,CC(C)c1ccccc1,0,0.0,1,10.1021/ja00199a039
38,0.05326321204739848,-0.008061345645175829,0.07260273880276642,-0.04837634342402818,CC(C)c1ccccc1,1,100.0,1,10.1021/ja00199a039
39,-0.034389638288441673,-0.14237316559395052,-0.5126418923242547,0.16395909168451797,CC(C)c1ccccc1,4,0.0,1,10.1021/ja00199a039
40,-0.13941145354764145,-0.2442456441716661,-0.5126433913813477,0.16395960514751778,CC(C)c1ccccc1,5,0.0,1,10.1021/ja00199a039
41,-0.1429047654484394,-0.24484178560085326,-0.5126426418528013,0.16395909168451797,CC(C)c1ccccc1,6,0.0,1,10.1021/ja00199a039
42,-0.38541151095621823,-0.2361011302416079,0.07653701414357711,0.012556824231910515,COc1ccc(C(C)O)cc1,0,0.0,6,10.1016/S0040-4039(00)78488-7
43,-0.06875010674242876,-0.1841294874178461,-0.5113946768228051,0.1635991541216187,COc1ccc(C(C)O)cc1,3,0.0,6,10.1016/S0040-4039(00)78488-7
44,0.009667138794054494,-0.06266690974193892,-0.508783319366645,0.16284590390082956,COc1ccc(C(C)O)cc1,4,0.0,6,10.1016/S0040-4039(00)78488-7
45,-0.007190889795416821,-0.05373304511063015,0.0790636748739777,-0.03663139076531674,COc1ccc(C(C)O)cc1,6,97.0873786407767,6,10.1016/S0040-4039(00)78488-7
46,-0.2941218272774766,-0.17166666368910527,0.09711681944604182,0.005090558751001112,COc1ccc(C(C)O)cc1,7,2.912621359223301,6,10.1016/S0040-4039(00)78488-7
47,-0.34229910496276283,-0.26848102260587836,0.08747863186602968,0.008535895480036415,Cc1ccc(C(C)O)cc1,0,0.0,5,10.1016/S0040-4039(00)78488-7
48,-0.06182950280420032,-0.16610818155435753,-0.5114314037215858,0.16360993684461572,Cc1ccc(C(C)O)cc1,2,0.0,5,10.1016/S0040-4039(00)78488-7
49,-0.03891917500122655,-0.14830650674372736,-0.5117379608971223,0.16369825248059092,Cc1ccc(C(C)O)cc1,3,0.0,5,10.1016/S0040-4039(00)78488-7
50,-0.005586320072700315,-0.05013638019991098,0.07803457217957242,-0.04307586487651228,Cc1ccc(C(C)O)cc1,5,98.01980198019803,5,10.1016/S0040-4039(00)78488-7
51,-0.29470739476125873,-0.16669441481574657,0.09726972326953683,0.005219437963965027,Cc1ccc(C(C)O)cc1,6,1.9801980198019802,5,10.1016/S0040-4039(00)78488-7
52,-0.29401418619589903,-0.17270536994660865,0.09713555765970547,0.005073614472005883,CC(O)c1ccccc1,0,1.9607843137254901,1,10.1016/S0040-4039(00)78488-7
53,-0.006698611249002012,-0.05367524746514108,0.07860571293203915,-0.036596988744326354,CC(O)c1ccccc1,1,98.03921568627452,1,10.1016/S0040-4039(00)78488-7
54,0.00799511399354918,-0.06347442541748609,-0.5087780726668192,0.1628438500488302,CC(O)c1ccccc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
55,-0.13394472181792103,-0.24475591481326953,-0.5115273433755434,0.1636386907726076,CC(O)c1ccccc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
56,-0.1428545329437032,-0.24448674292142045,-0.5120752487430673,0.16379632391356347,CC(O)c1ccccc1,6,0.0,1,10.1016/S0040-4039(00)78488-7
57,-0.29433136858294767,-0.16641533475609943,0.09719551994342898,0.005224572593963623,CC(O)c1ccc(F)cc1,0,1.9801980198019802,1,10.1016/S0040-4039(00)78488-7
58,-0.0057628514464875364,-0.05051123921494007,0.0778591824996811,-0.042349828194715555,CC(O)c1ccc(F)cc1,1,98.01980198019803,1,10.1016/S0040-4039(00)78488-7
59,0.012876278239487504,-0.05367524746514108,-0.5122693766366222,0.16385177791754796,CC(O)c1ccc(F)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
60,-0.08504840170769654,-0.19756496295210274,-0.5119485784187012,0.16376038150357353,CC(O)c1ccc(F)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
61,-0.2946327636113649,-0.17178225898008342,0.09708908688981972,0.005097747232999078,CC(O)c1ccc(Cl)cc1,0,2.912621359223301,1,10.1016/S0040-4039(00)78488-7
62,-0.006764631112369585,-0.053713228775033886,0.07967753875359743,-0.03682188553826346,CC(O)c1ccc(Cl)cc1,1,97.0873786407767,1,10.1016/S0040-4039(00)78488-7
63,-0.030127051457969237,-0.13212151464549118,-0.5119778100320165,0.16376705652257167,CC(O)c1ccc(Cl)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
64,-0.0547668126382896,-0.15549983656516572,-0.512603666368381,0.16394779549852104,CC(O)c1ccc(Cl)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
65,-0.29489110220715115,-0.16694377037199937,0.0972022657003479,0.005224059130963695,CC(O)c1ccc(Br)cc1,0,2.9411764705882355,1,10.1016/S0040-4039(00)78488-7
66,-0.00582887130985511,-0.05055912869263101,0.07787267401351887,-0.042456115035685825,CC(O)c1ccc(Br)cc1,1,97.05882352941177,1,10.1016/S0040-4039(00)78488-7
67,0.01470761184072761,-0.05321286630122861,-0.5122311506807484,0.16384048173155114,CC(O)c1ccc(Br)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
68,-0.042020673365082147,-0.14462397104542446,-0.5119410831332358,0.16375832765157416,CC(O)c1ccc(Br)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
69,-0.2964382633530263,-0.17323380556250867,0.09753280778937393,0.005093639529000224,CC(O)c1ccc(C#N)cc1,0,1.9801980198019802,1,10.1016/S0040-4039(00)78488-7
70,-0.009590568307386518,-0.05364552296174668,0.09826809529353374,-0.04412076208121971,CC(O)c1ccc(C#N)cc1,1,98.01980198019803,1,10.1016/S0040-4039(00)78488-7
71,-0.020188191592305366,-0.10502928116281979,-0.5042554174169713,0.16152989823219813,CC(O)c1ccc(C#N)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
72,-0.05807641709319512,-0.16153886483812246,-0.5092285393232923,0.16297940428079227,CC(O)c1ccc(C#N)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
73,-0.1404892995778383,-0.24476582298106767,-0.5107380898160324,0.16341276705267085,c1ccc2c(c1)CCOC2,0,0.0,9,10.1016/S0040-4020(97)00622-4
74,-0.14009605082647483,-0.24466013585788765,-0.5109981762216832,0.16348721918765002,c1ccc2c(c1)CCOC2,1,0.0,9,10.1016/S0040-4020(97)00622-4
75,-0.06257294387429622,-0.16554011326726506,-0.5109187261957495,0.1634625729636569,c1ccc2c(c1)CCOC2,2,0.0,9,10.1016/S0040-4020(97)00622-4
76,-0.06341828516828554,-0.16658872769256655,-0.5114126655079222,0.16360531567761694,c1ccc2c(c1)CCOC2,5,0.0,9,10.1016/S0040-4020(97)00622-4
77,-0.08509002292590653,-0.10675165099839368,0.0743821195722624,-0.00943941721893046,c1ccc2c(c1)CCOC2,6,0.0,9,10.1016/S0040-4020(97)00622-4
78,-0.1629977673429224,-0.11991630327950166,0.08536720995041455,-0.010641434101593973,c1ccc2c(c1)CCOC2,7,0.0,9,10.1016/S0040-4020(97)00622-4
79,-0.10801757330193273,-0.11914842027514704,0.09548959297149437,-0.014495487378514844,c1ccc2c(c1)CCOC2,9,100.0,9,10.1016/S0040-4020(97)00622-4
80,-0.26283702332776654,-0.07016739276511916,0.09801700323044144,0.004570934195146601,CC1Cc2ccccc2CO1,0,0.0,9,10.1016/S0040-4020(97)00622-4
81,0.019888735900662164,-0.11323324409966673,0.08573073129548855,-0.044390330156144284,CC1Cc2ccccc2CO1,1,0.0,9,10.1016/S0040-4020(97)00622-4
82,-0.013953620147331468,-0.06925418996639199,0.08308039835490819,-0.012555110702058161,CC1Cc2ccccc2CO1,2,0.0,9,10.1016/S0040-4020(97)00622-4
83,-0.05593651239143265,-0.1641645293046255,-0.5112192871429138,0.16354934821063266,CC1Cc2ccccc2CO1,4,0.0,9,10.1016/S0040-4020(97)00622-4
84,-0.14061416323246828,-0.24436123946264426,-0.5105537057935824,0.16335988036368568,CC1Cc2ccccc2CO1,5,0.0,9,10.1016/S0040-4020(97)00622-4
85,-0.14033860206362972,-0.2445445405669095,-0.5112177880858206,0.1635503751366324,CC1Cc2ccccc2CO1,6,0.0,9,10.1016/S0040-4020(97)00622-4
86,-0.05826012453908757,-0.16516525425223605,-0.5116510155857232,0.1636736062565979,CC1Cc2ccccc2CO1,7,0.0,9,10.1016/S0040-4020(97)00622-4
87,-0.056296751211112314,-0.041057195774229664,0.09969294906051433,-0.016207886483035304,CC1Cc2ccccc2CO1,9,100.0,9,10.1016/S0040-4020(97)00622-4
88,-0.14039744585489214,-0.24354381561929894,-0.5114958631765886,0.1636284215126105,c1ccc2c(c1)COC2,0,0.0,6,10.1016/S0040-4020(97)00622-4
89,-0.080075383738812,-0.18602525018988722,-0.5125002314289578,0.16391852810752924,c1ccc2c(c1)COC2,2,0.0,6,10.1016/S0040-4020(97)00622-4
90,-0.1651548946177373,-0.18071612361139228,0.06981449260962196,-0.005366115241071002,c1ccc2c(c1)COC2,6,100.0,6,10.1016/S0040-4020(97)00622-4
91,-0.14263781556612698,-0.24421757102957145,-0.5099368437997767,0.16318324909173518,c1ccc(Cc2ccccc2)cc1,0,0.0,4,10.1016/S0040-4020(97)00622-4
92,-0.13567415519526754,-0.24456270554120604,-0.5103715703567722,0.1633069936747005,c1ccc(Cc2ccccc2)cc1,1,0.0,4,10.1016/S0040-4020(97)00622-4
93,-0.008762449586449698,-0.07767943531739707,-0.5110019238644159,0.16348567879865047,c1ccc(Cc2ccccc2)cc1,2,0.0,4,10.1016/S0040-4020(97)00622-4
94,0.008305120308492625,-0.05205856475274711,0.09513656502607204,-0.0215776825355318,c1ccc(Cc2ccccc2)cc1,4,100.0,4,10.1016/S0040-4020(97)00622-4
95,-0.14031420341847214,-0.24473609847767325,-0.5100230395826292,0.1632078953157283,c1ccc2c(c1)Cc1ccccc1C2,0,0.0,6,10.1016/S0040-4020(97)00622-4
96,-0.06099420801115828,-0.1643759035509854,-0.5123001073070306,0.16386050678854547,c1ccc2c(c1)Cc1ccccc1C2,2,0.0,6,10.1016/S0040-4020(97)00622-4
97,-0.012006034177987571,-0.06032032533508321,0.08805352026122908,-0.016144217071053124,c1ccc2c(c1)Cc1ccccc1C2,6,100.0,6,10.1016/S0040-4020(97)00622-4
98,-0.1401218846860535,-0.24462050318669512,-0.5126433913813477,0.16395960514751778,c1ccc2c(c1)Cc1ccccc1O2,0,0.0,6,10.1016/S0040-4020(97)00622-4
99,-0.14165899933098142,-0.24480380429096046,-0.5126411427957082,0.16395857822151805,c1ccc2c(c1)Cc1ccccc1O2,1,0.0,6,10.1016/S0040-4020(97)00622-4
100,-0.08003376252060199,-0.18577424327233474,-0.5126388942100685,0.1639580647585182,c1ccc2c(c1)Cc1ccccc1O2,2,0.0,6,10.1016/S0040-4020(97)00622-4
101,-0.06386894249649036,-0.16639551842050315,-0.5126373951529754,0.1639575512955184,c1ccc2c(c1)Cc1ccccc1O2,5,0.0,6,10.1016/S0040-4020(97)00622-4
102,-0.024844027174141168,-0.07394735878010358,0.07951938823027653,-0.012244979050144973,c1ccc2c(c1)Cc1ccccc1O2,6,100.0,6,10.1016/S0040-4020(97)00622-4
103,-0.27911091964787677,-0.13973759295964946,0.09637628524205613,0.004716244224105931,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.0,1,10.1021/jo00045a004
104,-0.006180498843008477,-0.08883438089678547,0.08736620258404806,-0.04770627420921575,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,100.0,1,10.1021/jo00045a004
105,-0.029851490289130575,-0.0600792265853288,0.09304163273848086,-0.020754601346762252,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0.0,1,10.1021/jo00045a004
106,0.03491686610331445,0.11368031209037849,0.0746781833481474,-0.013805906569707878,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.0,1,10.1021/jo00045a004
107,0.03697352836865692,0.0614130755939727,0.09767896585595001,-0.020908640246719106,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0,1,10.1021/jo00045a004
108,0.20317709918213647,0.1994454125509431,0.08310063562566489,-0.046366135779590985,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.0,1,10.1021/jo00045a004
109,-0.14824519830910876,-0.025564124060562503,0.10610141813346749,0.003068541457567279,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,7,0.0,1,10.1021/jo00045a004
110,0.29632251510727564,0.19641681592731644,0.08029065310467058,-0.04840355696302049,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.0,1,10.1021/jo00045a004
111,0.004267862142122634,0.013933135505360657,0.0719409050961679,-0.011210864568434545,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,9,0.0,1,10.1021/jo00045a004
112,-0.002720196873894376,0.01380763204658438,0.042160636884872815,-0.006277512065815853,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0,1,10.1021/jo00045a004
113,0.31000441418299757,0.2130344646860708,0.04181285563927628,-0.03328874663625267,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.0,1,10.1021/jo00045a004
114,0.33049066482884404,0.3462596888996512,0.07087057833170277,-0.04126642126501899,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,12,0.0,1,10.1021/jo00045a004
115,0.019722251027822157,0.003920931945355992,0.09124426328386788,-0.01885940941429285,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,13,0.0,1,10.1021/jo00045a004
116,-0.003898507913563646,0.03055078426411492,0.08757307246289422,-0.01749411129767515,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.0,1,10.1021/jo00045a004
117,0.26115832657750926,0.18048117938533315,0.0947363167822174,-0.05237159902590953,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,15,0.0,1,10.1021/jo00045a004
118,0.03007014700348099,0.035234044910028385,0.09136343832276834,-0.018087161062509106,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,16,0.0,1,10.1021/jo00045a004
119,-0.04301527695885905,-0.03271947257210805,0.09105613161868528,-0.01767125603262557,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,19,0.0,1,10.1021/jo00045a004
120,0.07307347670093774,0.027253015748639232,0.10095890277562757,-0.022718083858212505,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,20,0.0,1,10.1021/jo00045a004
121,-0.04578237036261355,0.03860117060009101,0.11638345073496108,-0.0028265272437821404,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,22,0.0,1,10.1021/jo00045a004
122,0.3435295878439425,0.2379336903627574,0.09647747159583961,-0.056878777238647496,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,23,0.0,1,10.1021/jo00045a004
123,0.09450409843582484,0.15539039579788277,0.10180811861886213,-0.023712148225934135,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,24,0.0,1,10.1021/jo00045a004
124,0.09846529023788005,0.06535487501632657,0.10091168247719526,-0.023012811620129903,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,25,0.0,1,10.1021/jo00045a004
125,-0.03589374300168582,0.04973795120518277,0.11570063022905928,-0.0026617056208282823,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,27,0.0,1,10.1021/jo00045a004
126,-0.3597183023908586,-0.2297153160957167,0.06835591005804689,0.014932617532245375,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,0,0.0,24,10.1021/jo00045a004
127,0.16214718931360203,0.04052335515292704,0.09360003150565638,-0.04282940263658127,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,4,0.0,24,10.1021/jo00045a004
128,-0.03132976114279616,-0.07905501928003672,0.08331649984706958,-0.01658374139893004,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,5,0.0,24,10.1021/jo00045a004
129,0.0989503927121898,0.07748247240123084,0.11503354982263497,-0.028508919570591016,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,6,0.0,24,10.1021/jo00045a004
130,-0.014806137513425938,0.12947228019928905,0.11635796676437858,-0.0027895579077924547,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,8,0.0,24,10.1021/jo00045a004
131,0.2788372978158122,0.1904636584419434,0.09858364681162886,-0.05482133099822353,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,9,0.0,24,10.1021/jo00045a004
132,-0.003915730486616077,0.031426005752949286,0.08826413778280798,-0.017930554847552956,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,10,0.0,24,10.1021/jo00045a004
133,0.018668803642782814,0.002979656004534151,0.09073683245785741,-0.01864837612135197,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,11,0.0,24,10.1021/jo00045a004
134,0.32967115739443337,0.34343255835458647,0.07104371942595447,-0.7762650862612194,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,12,0.0,24,10.1021/jo00045a004
135,0.3458359774185448,0.2474537882554551,0.09643399894014004,-0.056669797797705986,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,13,0.0,24,10.1021/jo00045a004
136,0.09593213678475429,0.15697735400688234,0.10230655510231405,-0.02431392686176561,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,14,0.0,24,10.1021/jo00045a004
137,0.10414012805865049,0.0843389245175328,0.07051530180064082,-0.021169992913645973,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,15,0.0,24,10.1021/jo00045a004
138,0.003398122202975732,0.07014382278542004,0.11526515414351714,-0.001851974470055038,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,17,0.0,24,10.1021/jo00045a004
139,0.2945758591568766,0.1703352155600537,0.09686872549713571,-0.06107993150347113,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,18,0.0,24,10.1021/jo00045a004
