,bde_avg,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
108,0.16211916529199133,CCOC(=O)c1cccc2cc[nH]c12,8,0.0,11,10.1021/jacs.7b04490
109,0.332728588541319,CCOC(=O)c1cccc2cc[nH]c12,10,0.0,11,10.1021/jacs.7b04490
110,0.31840863635484623,CCOC(=O)c1cccc2cc[nH]c12,11,100.0,11,10.1021/jacs.7b04490
111,-0.13839602546406005,CCCCCCN(CCCCCC)C(=O)c1ccccc1,0,0.0,18,10.1038/nchem.2322
112,-0.21870063747720878,CCCCCCN(CCCCCC)C(=O)c1ccccc1,1,0.0,18,10.1038/nchem.2322
113,-0.21307796589637404,CCCCCCN(CCCCCC)C(=O)c1ccccc1,2,0.0,18,10.1038/nchem.2322
114,-0.23074904867354307,CCCCCCN(CCCCCC)C(=O)c1ccccc1,3,0.0,18,10.1038/nchem.2322
115,-0.21237032569316655,CCCCCCN(CCCCCC)C(=O)c1ccccc1,4,0.0,18,10.1038/nchem.2322
116,-0.3450022611449048,CCCCCCN(CCCCCC)C(=O)c1ccccc1,5,0.0,18,10.1038/nchem.2322
117,0.10776554441341778,CCCCCCN(CCCCCC)C(=O)c1ccccc1,16,0.0,18,10.1038/nchem.2322
118,0.15489952190121536,CCCCCCN(CCCCCC)C(=O)c1ccccc1,17,48.888888888888886,18,10.1038/nchem.2322
119,0.15190400441939447,CCCCCCN(CCCCCC)C(=O)c1ccccc1,18,51.111111111111114,18,10.1038/nchem.2322
120,-0.13839602546406005,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,0,0.0,18,10.1038/nchem.2322
121,-0.21870063747720878,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,1,0.0,18,10.1038/nchem.2322
122,-0.21307796589637404,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,2,0.0,18,10.1038/nchem.2322
123,-0.23074904867354307,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,3,0.0,18,10.1038/nchem.2322
