,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,Pyramidalization_C_MFF,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
168,-0.028595998285615147,-0.18643849209638666,-0.3812635460897222,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,17,20.2020202020202,18,10.1038/nchem.2322
169,-0.02676923790675603,-0.18243734601398529,-0.38037384170545663,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,18,79.79797979797979,18,10.1038/nchem.2322
170,0.21510121710419533,0.23360831472026808,-0.385844679775642,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,19,0.0,18,10.1038/nchem.2322
171,-0.38464266740026365,-0.2463314398862479,0.5803863371516469,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,0,0.0,17,10.1038/nchem.2322
172,-0.10268866116713583,-0.042288203166984714,0.5693771495674836,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,1,0.0,17,10.1038/nchem.2322
173,0.05139765418337144,0.19694382020092546,0.5654241134211333,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,2,0.0,17,10.1038/nchem.2322
174,0.01286223625196545,0.15776910095308003,0.5684970896751885,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,3,0.0,17,10.1038/nchem.2322
175,0.1297453770988811,0.29728181308608637,0.5851193715860998,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,4,0.0,17,10.1038/nchem.2322
176,0.35374494900958003,0.6933775261800778,0.5751035666748835,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,5,0.0,17,10.1038/nchem.2322
177,0.1672068813530184,0.10010492845246519,-0.38657163335790773,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,16,0.0,17,10.1038/nchem.2322
178,-0.031594468604449394,-0.18758964565875055,-0.3889369450136379,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,17,100.0,17,10.1038/nchem.2322
179,-0.046068315485025324,-0.1882108628895416,-0.38360836320001535,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,18,0.0,17,10.1038/nchem.2322
180,0.11017689849504272,0.01439977082810123,-0.3830863550721197,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,19,0.0,17,10.1038/nchem.2322
181,-0.24717987149737347,0.12127956149057241,0.5458759337587147,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,24,0.0,17,10.1038/nchem.2322
182,-0.30460657504368743,-0.15526606501334378,0.5366787051034824,CN1Cc2ccccc2C1=O,0,0.0,6,10.1038/nchem.2322
183,0.02967950301249184,0.01429581202621385,0.5166748231954642,CN1Cc2ccccc2C1=O,2,0.0,6,10.1038/nchem.2322
184,0.024747249989572492,-0.09908013596395832,-0.39016782330135485,CN1Cc2ccccc2C1=O,4,0.0,6,10.1038/nchem.2322
185,-0.050173913306198456,-0.1857006381610388,-0.3901714399858437,CN1Cc2ccccc2C1=O,5,48.148148148148145,6,10.1038/nchem.2322
186,-0.0512275296459242,-0.18655766438147708,-0.3901714399858437,CN1Cc2ccccc2C1=O,6,51.851851851851855,6,10.1038/nchem.2322
187,0.05467475159029431,-0.03176047279047639,-0.39016902886285115,CN1Cc2ccccc2C1=O,7,0.0,6,10.1038/nchem.2322
188,-0.190216316289538,0.11157843036809628,0.5570213497919592,CN(C)C(=O)c1ccccc1,0,0.0,8,10.1038/nchem.2322
189,0.11014552988247638,0.021443613551111882,-0.3851358096158207,CN(C)C(=O)c1ccccc1,6,0.0,8,10.1038/nchem.2322
190,-0.04785263597629479,-0.18804858573537575,-0.3807041655554414,CN(C)C(=O)c1ccccc1,7,42.028985507246375,8,10.1038/nchem.2322
191,-0.05366690057607735,-0.18772403142704405,-0.376845163205802,CN(C)C(=O)c1ccccc1,8,57.971014492753625,8,10.1038/nchem.2322
192,0.11418654526601307,0.02751379334912756,-0.3845462900441326,O=C(c1ccccc1)N1CCCCC1,3,0.0,5,10.1038/nchem.2322
193,-0.046649557423753214,-0.1884923123287979,-0.3804305030957825,O=C(c1ccccc1)N1CCCCC1,4,42.857142857142854,5,10.1038/nchem.2322
194,-0.05338642827548488,-0.18787109509800684,-0.37701996962276474,O=C(c1ccccc1)N1CCCCC1,5,57.142857142857146,5,10.1038/nchem.2322
195,0.09518639211337525,0.1350857974973373,0.5752301506319945,O=C(c1ccccc1)N1CCCCC1,9,0.0,5,10.1038/nchem.2322
196,-0.04245907982740089,0.0071657595650525124,0.5623354648676262,O=C(c1ccccc1)N1CCCCC1,10,0.0,5,10.1038/nchem.2322
197,-0.04620855163532161,0.0010372614147585054,0.5558230216646421,O=C(c1ccccc1)N1CCCCC1,11,0.0,5,10.1038/nchem.2322
198,0.13424769560839223,0.049395853356176536,-0.3841412213813776,O=C(c1ccccc1Br)N1CCOCC1,3,0.0,5,10.1038/nchem.2322
199,-0.040309407260359656,-0.18912620746225825,-0.38127319058169246,O=C(c1ccccc1Br)N1CCOCC1,4,40.0,5,10.1038/nchem.2322
200,-0.04789507586388444,-0.18794462693348823,-0.3773105099433718,O=C(c1ccccc1Br)N1CCOCC1,5,60.0,5,10.1038/nchem.2322
201,0.08344161452606438,-0.025809465277551298,-0.3800616012779163,O=C(c1ccccc1Br)N1CCOCC1,6,0.0,5,10.1038/nchem.2322
202,0.1025266474538814,0.12204784239232627,0.573620726034441,O=C(c1ccccc1Br)N1CCOCC1,10,0.0,5,10.1038/nchem.2322
203,-0.06710927366697444,0.055258115550417174,0.6019092265449963,O=C(c1ccccc1Br)N1CCOCC1,11,0.0,5,10.1038/nchem.2322
204,0.21314529185006334,0.2921726183103965,-0.3759289364686181,O=C(c1ccccc1)N1CCCCCC1,3,0.0,4,10.1038/nchem.2322
205,-0.020859022256770783,-0.17362113249781969,-0.3790718352894583,O=C(c1ccccc1)N1CCCCCC1,4,52.54237288135593,4,10.1038/nchem.2322
206,-0.053065361299806615,-0.1876631774942318,-0.37640633882115077,O=C(c1ccccc1)N1CCCCCC1,5,47.45762711864407,4,10.1038/nchem.2322
207,0.22367591960980931,0.3393648432062477,0.589132685807265,O=C(c1ccccc1)N1CCCCCC1,9,0.0,4,10.1038/nchem.2322
208,0.09238166910745023,0.14571748667573314,0.5928325540393934,O=C(c1ccccc1)N1CCCCCC1,10,0.0,4,10.1038/nchem.2322
209,0.06491568098692826,0.2830318504858993,0.595616195534338,O=C(c1ccccc1)N1CCCCCC1,11,0.0,4,10.1038/nchem.2322
210,-0.3847921296130794,-0.24604999044699147,0.5803863371516469,CCCCCCN(CCCCCC)C(=O)c1cccc(F)c1,0,0.0,17,10.1038/nchem.2322
211,-0.10262592394200333,-0.042288203166984714,0.5693952329899281,CCCCCCN(CCCCCC)C(=O)c1cccc(F)c1,1,0.0,17,10.1038/nchem.2322
212,0.05179437487170955,0.1943144231873322,0.5651227230470597,CCCCCCN(CCCCCC)C(=O)c1cccc(F)c1,2,0.0,17,10.1038/nchem.2322
213,0.02585437749191128,0.18762556173905923,0.5682620051834111,CCCCCCN(CCCCCC)C(=O)c1cccc(F)c1,3,0.0,17,10.1038/nchem.2322
214,0.1674633658910602,0.3301378656435997,0.5668804317086573,CCCCCCN(CCCCCC)C(=O)c1cccc(F)c1,4,0.0,17,10.1038/nchem.2322
215,0.2746978905550932,0.5146140273832108,0.5894919431331609,CCCCCCN(CCCCCC)C(=O)c1cccc(F)c1,5,0.0,17,10.1038/nchem.2322
216,0.115850926944529,0.023999478729223762,-0.38464394052533246,CCCCCCN(CCCCCC)C(=O)c1cccc(F)c1,16,0.0,17,10.1038/nchem.2322
217,-0.04571403468427696,-0.18871290783524208,-0.38184342116943987,CCCCCCN(CCCCCC)C(=O)c1cccc(F)c1,17,50.0,17,10.1038/nchem.2322
218,0.009208715494247318,-0.11619530456738586,-0.378334031653726,CCCCCCN(CCCCCC)C(=O)c1cccc(F)c1,18,50.0,17,10.1038/nchem.2322
219,0.26759566762758974,0.32787866338794736,-0.37813270288384476,CCCCCCN(CCCCCC)C(=O)c1cccc(F)c1,21,0.0,17,10.1038/nchem.2322
220,-0.33201905200159626,-0.13655855183466398,0.5847275640998042,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,0,0.0,17,10.1038/nchem.2322
221,-0.10708395735142089,-0.04575941291781324,0.5781102370466424,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,1,0.0,17,10.1038/nchem.2322
222,0.04443382219366034,0.13331342670418234,0.58475167532973,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,2,0.0,17,10.1038/nchem.2322
223,0.0577156617967183,0.13988565144789863,0.5619376295738491,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,3,0.0,17,10.1038/nchem.2322
224,0.1050306008216711,0.23065436339834322,0.5688081245412326,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,4,0.0,17,10.1038/nchem.2322
225,0.2275877701180731,0.4043543078691295,0.5856498186444695,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,5,0.0,17,10.1038/nchem.2322
226,0.1187848148257268,0.038926441331946546,-0.386290737529271,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,16,0.0,17,10.1038/nchem.2322
227,-0.042383426114741045,-0.18882954453979878,-0.3835432628792154,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,17,100.0,17,10.1038/nchem.2322
228,0.06383069603463627,-0.03395882111331666,-0.3788813565730438,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,18,0.0,17,10.1038/nchem.2322
229,0.31921917784914444,0.3769472178788409,-0.377949457536408,CCCCCCN(CCCCCC)C(=O)c1cccc(Br)c1,21,0.0,17,10.1038/nchem.2322
230,-0.33029931394796336,-0.13366291886501747,0.5831711842080877,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,0,0.0,17,10.1038/nchem.2322
231,-0.1117375832862517,-0.05318612830143393,0.5771686935180362,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,1,0.0,17,10.1038/nchem.2322
232,-0.008878057468960946,0.05995401069909099,0.5794255046391,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,2,0.0,17,10.1038/nchem.2322
233,0.0797456538807566,0.21423394386118802,0.5649177775926896,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,3,0.0,17,10.1038/nchem.2322
234,0.13739747335254618,0.35803178709638606,0.5691191594072766,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,4,0.0,17,10.1038/nchem.2322
235,0.2384634526160479,0.47446564521037043,0.579540032981248,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,5,0.0,17,10.1038/nchem.2322
236,0.1968114707655582,0.2015205430645087,-0.38060169282825634,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,16,0.0,17,10.1038/nchem.2322
237,-0.012369199526335991,-0.1767804658429858,-0.37847146566430356,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,17,100.0,17,10.1038/nchem.2322
238,0.11211252641163168,0.04400774472176404,-0.36686070289348927,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,18,0.0,17,10.1038/nchem.2322
239,0.10917863853043387,0.0468577372418015,-0.38021229646495314,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,21,0.0,17,10.1038/nchem.2322
240,-0.04705734938711472,-0.18846188536239178,-0.3873841818064104,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,22,0.0,17,10.1038/nchem.2322
241,-0.0556320518927288,-0.1892453797473487,-0.39016058993237707,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,23,0.0,17,10.1038/nchem.2322
242,0.28661611811777044,0.28326765947554655,-0.3820604222387729,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2ccccc2)c1,26,0.0,17,10.1038/nchem.2322
243,-0.384836414713173,-0.24652414400681974,0.5804092428200764,CCCCCCN(CCCCCC)C(=O)c1cccc(C#N)c1,0,0.0,17,10.1038/nchem.2322
244,-0.10317395205566103,-0.04264318444172255,0.5692204265729653,CCCCCCN(CCCCCC)C(=O)c1cccc(C#N)c1,1,0.0,17,10.1038/nchem.2322
245,0.050731532469464255,0.19421046438544468,0.5654289356671185,CCCCCCN(CCCCCC)C(=O)c1cccc(C#N)c1,2,0.0,17,10.1038/nchem.2322
246,0.010917382272856947,0.10431399213864144,0.5687068573755437,CCCCCCN(CCCCCC)C(=O)c1cccc(C#N)c1,3,0.0,17,10.1038/nchem.2322
247,0.1482934531880638,0.29564129248069126,0.5624873656161594,CCCCCCN(CCCCCC)C(=O)c1cccc(C#N)c1,4,0.0,17,10.1038/nchem.2322
248,0.2110066905580455,0.259656333544418,0.5945094900807394,CCCCCCN(CCCCCC)C(=O)c1cccc(C#N)c1,5,0.0,17,10.1038/nchem.2322
249,0.15785718959576728,0.0814557336260637,-0.3849429197764136,CCCCCCN(CCCCCC)C(=O)c1cccc(C#N)c1,16,0.0,17,10.1038/nchem.2322
250,-0.02972526833800073,-0.18711802767945604,-0.3815649364637958,CCCCCCN(CCCCCC)C(=O)c1cccc(C#N)c1,17,100.0,17,10.1038/nchem.2322
251,0.049343932666532996,-0.058974858660193176,-0.38009897368430146,CCCCCCN(CCCCCC)C(=O)c1cccc(C#N)c1,18,0.0,17,10.1038/nchem.2322
252,0.2741941475415291,0.25447360693324667,-0.38748665453359543,CCCCCCN(CCCCCC)C(=O)c1cccc(C#N)c1,22,0.0,17,10.1038/nchem.2322
253,-0.3850504593636251,-0.24627312153396955,0.5803815149056617,CCCCCCN(CCCCCC)C(=O)c1cccc(Cl)c1Cl,0,0.0,17,10.1038/nchem.2322
254,-0.10300050208029465,-0.04218424436509734,0.569398849674417,CCCCCCN(CCCCCC)C(=O)c1cccc(Cl)c1Cl,1,0.0,17,10.1038/nchem.2322
255,0.05860689943610106,0.21498701127973893,0.5655615474317108,CCCCCCN(CCCCCC)C(=O)c1cccc(Cl)c1Cl,2,0.0,17,10.1038/nchem.2322
256,0.0005251454509032997,0.09180597336520312,0.5687719576963437,CCCCCCN(CCCCCC)C(=O)c1cccc(Cl)c1Cl,3,0.0,17,10.1038/nchem.2322
257,0.15203369893346508,0.3731514538196805,0.5837414147958351,CCCCCCN(CCCCCC)C(=O)c1cccc(Cl)c1Cl,4,0.0,17,10.1038/nchem.2322
258,0.3126096266601818,0.530666787742959,0.5781753373674424,CCCCCCN(CCCCCC)C(=O)c1cccc(Cl)c1Cl,5,0.0,17,10.1038/nchem.2322
259,0.18392635185083825,0.14230713085771685,-0.38375905838705215,CCCCCCN(CCCCCC)C(=O)c1cccc(Cl)c1Cl,16,0.0,17,10.1038/nchem.2322
260,-0.020870093531794077,-0.1834414359053864,-0.3808343661970412,CCCCCCN(CCCCCC)C(=O)c1cccc(Cl)c1Cl,17,100.0,17,10.1038/nchem.2322
261,0.062487381331798514,-0.04259754399211336,-0.3790959465193843,CCCCCCN(CCCCCC)C(=O)c1cccc(Cl)c1Cl,18,0.0,17,10.1038/nchem.2322
262,-0.33064436868619224,-0.1340762184920335,0.5843273176830344,CCCCCCN(CCCCCC)C(=O)c1cccc(C(F)(F)F)c1F,0,0.0,17,10.1038/nchem.2322
263,-0.11154383597334239,-0.052151611443626705,0.5775110729829841,CCCCCCN(CCCCCC)C(=O)c1cccc(C(F)(F)F)c1F,1,0.0,17,10.1038/nchem.2322
264,-0.009005377131729882,0.06948018676473199,0.5799209904140772,CCCCCCN(CCCCCC)C(=O)c1cccc(C(F)(F)F)c1F,2,0.0,17,10.1038/nchem.2322
265,0.06423848799799779,0.19363488760426278,0.5649008997317414,CCCCCCN(CCCCCC)C(=O)c1cccc(C(F)(F)F)c1F,3,0.0,17,10.1038/nchem.2322
266,0.17712489856147023,0.38558594075763747,0.5593517001642968,CCCCCCN(CCCCCC)C(=O)c1cccc(C(F)(F)F)c1F,4,0.0,17,10.1038/nchem.2322
267,0.18294838922377243,0.229444891483701,0.5863189052749133,CCCCCCN(CCCCCC)C(=O)c1cccc(C(F)(F)F)c1F,5,0.0,17,10.1038/nchem.2322
268,0.1856996010670844,0.14103680501026253,-0.3877012444799358,CCCCCCN(CCCCCC)C(=O)c1cccc(C(F)(F)F)c1F,16,0.0,17,10.1038/nchem.2322
269,-0.01847316248923057,-0.18655766438147708,-0.3813925411698256,CCCCCCN(CCCCCC)C(=O)c1cccc(C(F)(F)F)c1F,17,100.0,17,10.1038/nchem.2322
270,0.11860213878784097,0.03426097314967885,-0.3777143730446305,CCCCCCN(CCCCCC)C(=O)c1cccc(C(F)(F)F)c1F,18,0.0,17,10.1038/nchem.2322
271,-0.2678444063285273,0.07302239277050813,0.5833459906250503,CCCCCCN(CCCCCC)C(=O)c1cccs1,0,0.0,18,10.1038/nchem.2322
272,-0.08507610781742937,-0.048698150756535157,0.5832109677374654,CCCCCCN(CCCCCC)C(=O)c1cccs1,1,0.0,18,10.1038/nchem.2322
273,-0.016441583522438928,0.0705273815252085,0.5923250126494534,CCCCCCN(CCCCCC)C(=O)c1cccs1,2,0.0,18,10.1038/nchem.2322
274,0.06213310053105015,0.19159881643558838,0.5748841544825578,CCCCCCN(CCCCCC)C(=O)c1cccs1,3,0.0,18,10.1038/nchem.2322
275,0.22564291613896462,0.5204610760942485,0.5615747555634644,CCCCCCN(CCCCCC)C(=O)c1cccs1,4,0.0,18,10.1038/nchem.2322
276,0.18700047588233243,0.22706651694295804,0.5776593570470283,CCCCCCN(CCCCCC)C(=O)c1cccs1,5,0.0,18,10.1038/nchem.2322
277,0.21869015542427692,0.3086969966494391,-0.38253903015280194,CCCCCCN(CCCCCC)C(=O)c1cccs1,16,0.0,18,10.1038/nchem.2322
278,-0.007673133703915517,-0.11792203491093178,-0.37857755507597757,CCCCCCN(CCCCCC)C(=O)c1cccs1,17,0.0,18,10.1038/nchem.2322
279,-0.049572374029927715,-0.1767677879403165,-0.3755793236346926,CCCCCCN(CCCCCC)C(=O)c1cccs1,18,100.0,18,10.1038/nchem.2322
280,-0.3815574720937462,-0.24278669829993796,0.5803598147987284,CCCCCCN(CCCCCC)C(=O)c1ccc[nH]1,0,0.0,18,10.1038/nchem.2322
281,-0.05268893794901145,0.08303540029864669,0.5738365215422777,CCCCCCN(CCCCCC)C(=O)c1ccc[nH]1,1,0.0,18,10.1038/nchem.2322
282,-0.009114244669459922,0.05974862867584986,0.5695724505298835,CCCCCCN(CCCCCC)C(=O)c1ccc[nH]1,2,0.0,18,10.1038/nchem.2322
283,0.008025934279248689,0.08917657635160985,0.5693361604766096,CCCCCCN(CCCCCC)C(=O)c1ccc[nH]1,3,0.0,18,10.1038/nchem.2322
284,0.1819279867091168,0.39906762245607075,0.5584921348174388,CCCCCCN(CCCCCC)C(=O)c1ccc[nH]1,4,0.0,18,10.1038/nchem.2322
285,0.17961778065423642,0.23260422482886697,0.5735869703125448,CCCCCCN(CCCCCC)C(=O)c1ccc[nH]1,5,0.0,18,10.1038/nchem.2322
286,0.030421278439058865,-0.06251960024650309,-0.38130212405760355,CCCCCCN(CCCCCC)C(=O)c1ccc[nH]1,16,0.0,18,10.1038/nchem.2322
287,-0.10824459601637271,-0.21792026000455803,-0.3732730844922808,CCCCCCN(CCCCCC)C(=O)c1ccc[nH]1,17,0.0,18,10.1038/nchem.2322
288,-0.02453468556453561,-0.041654308033524504,-0.3670535927328964,CCCCCCN(CCCCCC)C(=O)c1ccc[nH]1,18,100.0,18,10.1038/nchem.2322
289,-0.30233880887639675,-0.0452421544889097,0.5840910276297605,CCCCCCN(CCCCCC)C(=O)c1cccn1C,0,0.0,18,10.1038/nchem.2322
290,-0.05606198640613701,0.06036731032610701,0.5814448201453937,CCCCCCN(CCCCCC)C(=O)c1cccn1C,1,0.0,18,10.1038/nchem.2322
291,0.0003535406880407667,0.036253939449278,0.5904202254853077,CCCCCCN(CCCCCC)C(=O)c1cccn1C,2,0.0,18,10.1038/nchem.2322
292,0.18918151706193992,0.410186143096964,0.5671999055051754,CCCCCCN(CCCCCC)C(=O)c1cccn1C,3,0.0,18,10.1038/nchem.2322
293,0.20054064523593595,0.404219922100836,0.5661643281798583,CCCCCCN(CCCCCC)C(=O)c1cccn1C,4,0.0,18,10.1038/nchem.2322
294,0.223245985096401,0.3346410566717015,0.5782561099876942,CCCCCCN(CCCCCC)C(=O)c1cccn1C,5,0.0,18,10.1038/nchem.2322
295,0.11299269277599094,0.05923137024694618,-0.3872672423412698,CCCCCCN(CCCCCC)C(=O)c1cccn1C,16,0.0,18,10.1038/nchem.2322
296,-0.07892970496694504,-0.2150550540013175,-0.374713730480353,CCCCCCN(CCCCCC)C(=O)c1cccn1C,17,30.526315789473685,18,10.1038/nchem.2322
297,-0.006545708864033883,-0.11653507235892063,-0.36948159358643395,CCCCCCN(CCCCCC)C(=O)c1cccn1C,18,69.47368421052632,18,10.1038/nchem.2322
298,-0.17083051372358546,0.19397465539579742,0.5151726935710811,CCCCCCN(CCCCCC)C(=O)c1cccn1C,20,0.0,18,10.1038/nchem.2322
299,-0.38490099715080933,-0.24509154100519953,0.5790590139442264,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,0,0.0,21,10.1038/nchem.2322
300,-0.10639753829997085,-0.045817731270091575,0.5690335645410396,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,1,0.0,21,10.1038/nchem.2322
301,-0.004932993135627047,0.06993659126082342,0.5600955316075108,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,2,0.0,21,10.1038/nchem.2322
302,0.009219786769270717,0.09976516066093041,0.5606078952434359,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,3,0.0,21,10.1038/nchem.2322
303,0.10465417747087594,0.26150223617305424,0.5655241750253257,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,4,0.0,21,10.1038/nchem.2322
304,0.20955635352998175,0.3257817382864607,0.5780439311643463,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,5,0.0,21,10.1038/nchem.2322
305,0.14555331261977533,0.038454823352652046,-0.3791550190327027,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,16,0.0,21,10.1038/nchem.2322
306,0.01984636557921939,-0.10875337570056225,-0.38063303742716004,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,18,0.0,21,10.1038/nchem.2322
307,-0.05161317905923891,-0.186910110075681,-0.38796887913211325,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,19,0.0,21,10.1038/nchem.2322
308,-0.05161317905923891,-0.18611393778805493,-0.386355837850071,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,20,0.0,21,10.1038/nchem.2322
309,0.004931512910211753,-0.12464132332561073,-0.3890382121793267,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2[nH]1,21,100.0,21,10.1038/nchem.2322
310,-0.18613286101841167,0.05161195074275365,0.5495324017769765,CN(C)C(=O)c1ccccn1,0,0.0,7,10.1038/nchem.2322
311,0.08932968762600293,0.021238231527870757,-0.38465599614029544,CN(C)C(=O)c1ccccn1,6,0.0,7,10.1038/nchem.2322
312,-0.05452676960289386,-0.19029257450782508,-0.3822726010621208,CN(C)C(=O)c1ccccn1,7,65.9090909090909,7,10.1038/nchem.2322
313,-0.06810937884408713,-0.19320088538014088,-0.38360474651552645,CN(C)C(=O)c1ccccn1,8,34.09090909090909,7,10.1038/nchem.2322
314,-0.04071719922372117,-0.18146114750845654,-0.3877651392392395,CN(C)C(=O)c1ccccn1,9,0.0,7,10.1038/nchem.2322
315,-0.32626936983945004,-0.08782722955477142,0.581331497364742,CCOC(=O)c1ccccn1,0,0.0,7,10.1038/nchem.2322
316,-0.09469520060024963,0.019052561107699775,0.5698786631499423,CCOC(=O)c1ccccn1,1,0.0,7,10.1038/nchem.2322
317,0.09049032629095477,0.053029340261170774,-0.3899062164566589,CCOC(=O)c1ccccn1,6,0.0,7,10.1038/nchem.2322
318,-0.05355803303834741,-0.18961303892475567,-0.3900653505741698,CCOC(=O)c1ccccn1,7,56.52173913043478,7,10.1038/nchem.2322
319,-0.06838800593217575,-0.1935558666548787,-0.39008946180409565,CCOC(=O)c1ccccn1,8,43.47826086956522,7,10.1038/nchem.2322
320,-0.0733424015051419,-0.21397743227443514,-0.3901376842639475,CCOC(=O)c1ccccn1,9,0.0,7,10.1038/nchem.2322
321,-0.4062316536958704,-0.27060708791724275,0.5787841459230711,CCOC(=O)Cc1ccccn1,0,0.0,9,10.1038/nchem.2322
322,-0.09899270052182815,-0.004175892162818854,0.5290366507784702,CCOC(=O)Cc1ccccn1,1,0.0,9,10.1038/nchem.2322
323,0.07404948288122344,0.06388162494601081,0.5641064347056832,CCOC(=O)Cc1ccccn1,5,0.0,9,10.1038/nchem.2322
324,0.12732814871877463,0.0861212018083314,-0.3764919336873877,CCOC(=O)Cc1ccccn1,7,0.0,9,10.1038/nchem.2322
325,-0.04178188683847031,-0.18738426363550928,-0.38484044704922854,CCOC(=O)Cc1ccccn1,8,32.58426966292135,9,10.1038/nchem.2322
326,-0.0690116877584932,-0.19361418500715705,-0.387571043838336,CCOC(=O)Cc1ccccn1,9,67.41573033707866,9,10.1038/nchem.2322
327,-0.07660842763704137,-0.21462654089109842,-0.39008463955811046,CCOC(=O)Cc1ccccn1,10,0.0,9,10.1038/nchem.2322
328,-0.3948190143592612,-0.24907747360439783,0.5790469583292635,CCOP(=O)(OCC)c1ccccc1,0,0.0,11,10.1038/nchem.2322
329,0.018407099826178937,0.22305015737735362,0.5333875222185979,CCOP(=O)(OCC)c1ccccc1,1,0.0,11,10.1038/nchem.2322
330,0.1334321116816692,0.0751801718048069,-0.38607132533694544,CCOP(=O)(OCC)c1ccccc1,9,0.0,11,10.1038/nchem.2322
331,-0.04876601616572425,-0.18880165315392655,-0.3882437471532685,CCOP(=O)(OCC)c1ccccc1,10,43.529411764705884,11,10.1038/nchem.2322
332,-0.05479432541595909,-0.18847709884559485,-0.388507765120957,CCOP(=O)(OCC)c1ccccc1,11,56.470588235294116,11,10.1038/nchem.2322
333,-0.33455621919445605,-0.08382608347237006,0.5802055029272027,CCOP(=O)(OCC)c1ccccc1C,0,0.0,11,10.1038/nchem.2322
334,-0.014723690681309853,0.28353389543159996,0.5547597164249104,CCOP(=O)(OCC)c1ccccc1C,1,0.0,11,10.1038/nchem.2322
335,0.19752003236705493,0.20778089140256242,-0.38975913795411093,CCOP(=O)(OCC)c1ccccc1C,9,0.0,11,10.1038/nchem.2322
336,-0.04040535831056235,-0.189258057650018,-0.39000868918384396,CCOP(=O)(OCC)c1ccccc1C,10,37.37373737373738,11,10.1038/nchem.2322
337,-0.05307458736232616,-0.18882954453979878,-0.38995685003950326,CCOP(=O)(OCC)c1ccccc1C,11,62.62626262626262,11,10.1038/nchem.2322
338,0.04989196078019069,-0.06440860774421472,-0.38997011121596253,CCOP(=O)(OCC)c1ccccc1C,12,0.0,11,10.1038/nchem.2322
339,-0.13847286725522995,0.08364140404623469,0.5781403760840499,CCOP(=O)(OCC)c1ccccc1C,14,0.0,11,10.1038/nchem.2322
340,-0.32964426350907955,-0.04676350280921435,0.58057078806058,CCOP(=O)(OCC)c1ccccc1Br,0,0.0,11,10.1038/nchem.2322
341,0.043928233967592295,0.26256464441673383,0.5432574541887625,CCOP(=O)(OCC)c1ccccc1Br,1,0.0,11,10.1038/nchem.2322
