,gas_charge_C,gas_charge_H_max,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
44,-0.1730316876174519,0.15106301237043296,CN(C)S(=O)(=O)c1cccc(F)c1,8,0.0,9,10.1021/jacs.6b13346
45,0.03298412983360472,0.1982843422772752,CN(C)S(=O)(=O)c1cccc(F)c1,9,100.0,9,10.1021/jacs.6b13346
46,0.16276501924109854,0.22125254015713386,CN(C)S(=O)(=O)c1cccc(F)c1,12,0.0,9,10.1021/jacs.6b13346
47,-0.10438135700679459,-0.452534803241517,CCN(CC)C(=O)c1cccc(F)c1,0,0.0,10,10.1021/jacs.6b13346
48,0.31925406371147325,-0.06287852312587296,CCN(CC)C(=O)c1cccc(F)c1,1,0.0,10,10.1021/jacs.6b13346
49,-0.1162444452992878,0.16214556938938568,CCN(CC)C(=O)c1cccc(F)c1,8,0.0,10,10.1021/jacs.6b13346
50,-0.17659709666710835,0.1507417788336516,CCN(CC)C(=O)c1cccc(F)c1,9,0.0,10,10.1021/jacs.6b13346
51,0.032724827357266055,0.1982843422772752,CCN(CC)C(=O)c1cccc(F)c1,10,100.0,10,10.1021/jacs.6b13346
52,0.11531266607112578,0.21177615082208717,CCN(CC)C(=O)c1cccc(F)c1,13,0.0,10,10.1021/jacs.6b13346
53,0.0326600017381814,0.1982843422772752,Fc1cccc(-c2ccccc2)c1,2,100.0,2,10.1021/jacs.6b13346
54,-0.17776395781063228,0.1507417788336516,Fc1cccc(-c2ccccc2)c1,3,0.0,2,10.1021/jacs.6b13346
55,-0.1482034755080263,0.1592544675583545,Fc1cccc(-c2ccccc2)c1,4,0.0,2,10.1021/jacs.6b13346
56,-0.14949998788971952,0.15909385078996396,Fc1cccc(-c2ccccc2)c1,7,0.0,2,10.1021/jacs.6b13346
57,-0.19662821296426902,0.1489749943813548,Fc1cccc(-c2ccccc2)c1,8,0.0,2,10.1021/jacs.6b13346
58,-0.2003880988711794,0.14865376084457357,Fc1cccc(-c2ccccc2)c1,9,0.0,2,10.1021/jacs.6b13346
59,0.08341846148147194,0.20888504899105603,Fc1cccc(-c2ccccc2)c1,12,0.0,2,10.1021/jacs.6b13346
60,0.0326600017381814,0.1982843422772752,Fc1cccc(-c2ccc3ccccc3c2)c1,2,100.0,2,10.1021/jacs.6b13346
61,-0.17776395781063228,0.1507417788336516,Fc1cccc(-c2ccc3ccccc3c2)c1,3,0.0,2,10.1021/jacs.6b13346
62,-0.1482034755080263,0.1592544675583545,Fc1cccc(-c2ccc3ccccc3c2)c1,4,0.0,2,10.1021/jacs.6b13346
63,-0.14535114826830117,0.15957570109513586,Fc1cccc(-c2ccc3ccccc3c2)c1,7,0.0,2,10.1021/jacs.6b13346
64,-0.14554562512555513,0.15957570109513586,Fc1cccc(-c2ccc3ccccc3c2)c1,8,0.0,2,10.1021/jacs.6b13346
65,-0.14949998788971952,0.15909385078996396,Fc1cccc(-c2ccc3ccccc3c2)c1,10,0.0,2,10.1021/jacs.6b13346
66,-0.19649856172609964,0.1489749943813548,Fc1cccc(-c2ccc3ccccc3c2)c1,11,0.0,2,10.1021/jacs.6b13346
67,-0.19649856172609964,0.1489749943813548,Fc1cccc(-c2ccc3ccccc3c2)c1,12,0.0,2,10.1021/jacs.6b13346
68,-0.1493703366515502,0.15909385078996396,Fc1cccc(-c2ccc3ccccc3c2)c1,13,0.0,2,10.1021/jacs.6b13346
