,Bmax_2.0_avg,Bmax_2.0_min,Bmax_4.5_min,Bmin_2.0_avg,Bmin_3.0_avg,Bmin_3.0_min,Bmin_3.5_avg,Bmin_3.5_min,Bmin_4.0_avg,Bmin_4.0_min,S_bur_2.0_avg,V_occ_avg,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
16,-0.10912363330656029,-0.03222658199063563,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.008425160400008989,-0.327774595720359,Cc1cc2c(Cl)ccnc2[nH]1,6,100.0,6,10.1021/ja412563e
17,-0.32603345930058303,-0.2491364079846584,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.06987070980401833,-0.32771235644070146,Cc1cc2c(Cl)ccnc2[nH]1,7,0.0,6,10.1021/ja412563e
18,0.1560886104681983,0.07206277094263544,-0.08301052075935557,-0.04231035702550332,-0.02304892797178549,-0.009767704315479712,-0.027939034586719046,-0.01011365936321278,-0.009474181244442102,-0.00853946175952523,-0.25073484097175225,-0.0690505587113896,CCN(CC)C(=O)c1cc2ccccc2[nH]1,0,0.0,13,10.1021/ja0631652
19,-0.05188805007615437,-0.045293749321797375,-0.08301052075935557,-0.0432246936566596,-0.02557275953894491,-0.009767704315479712,-0.012885503356451423,-0.01011365936321278,-0.0246095116363713,-0.00853946175952523,0.1720958125829951,-0.06906557580478537,CCN(CC)C(=O)c1cc2ccccc2[nH]1,1,0.0,13,10.1021/ja0631652
20,0.16110264166000166,0.23799969297592632,0.24973845420636728,0.10417162678040648,-0.024366975099939583,-0.00518295152900889,-0.005224939007476155,0.01647590480501683,-0.01749337777668144,0.0018173770050850329,0.09426274084641667,-0.06907528712406882,CCN(CC)C(=O)c1cc2ccccc2[nH]1,8,0.0,13,10.1021/ja0631652
21,0.2137428095863291,0.29063986090225374,-0.08301052075935557,-0.0432246936566596,-0.002323988191709482,0.016860035379221212,-0.01493356292270879,0.006767280889784196,0.049319069007125356,0.06862982378889183,-0.021802404137387217,-0.06898765421831109,CCN(CC)C(=O)c1cc2ccccc2[nH]1,10,0.0,13,10.1021/ja0631652
22,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.030160091094421294,-0.06910167657864368,CCN(CC)C(=O)c1cc2ccccc2[nH]1,11,0.0,13,10.1021/ja0631652
23,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.03021152208582763,-0.06906781841050999,CCN(CC)C(=O)c1cc2ccccc2[nH]1,12,0.0,13,10.1021/ja0631652
24,0.022741971234618106,0.09963902255054276,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.03206667837459385,-0.06906134552542553,CCN(CC)C(=O)c1cc2ccccc2[nH]1,13,100.0,13,10.1021/ja0631652
25,0.10971176177468306,-0.250643041202585,-0.08301052075935557,-0.0432246936566596,-0.02245504448659723,-0.009767704315479712,-0.01661426280745409,-0.01011365936321278,-0.008880740059623875,-0.00853946175952523,-0.30573388003486757,-0.14116629788001223,CCOC(=O)c1c(C)[nH]c2ccccc12,0,0.0,10,10.1021/ja0631652
26,0.1637887269414894,0.23792921703534045,-0.08301052075935557,-0.0432246936566596,-0.02294290209870054,-0.00914125079084706,-0.031073915447162273,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.027542544648347607,-0.14117152398784644,CCOC(=O)c1c(C)[nH]c2ccccc12,1,0.0,10,10.1021/ja0631652
27,-0.20586854079988867,-0.250643041202585,-0.08301052075935557,-0.035272174662226846,-0.028951727886410407,-0.009767704315479712,-0.030260559986178687,-0.01011365936321278,-0.02244861166991363,-0.00853946175952523,-0.2704964099528907,-0.14117110972320107,CCOC(=O)c1c(C)[nH]c2ccccc12,7,0.0,10,10.1021/ja0631652
28,-0.1312565184523759,-0.054359467136451255,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.02997496366192101,-0.1411010711149311,CCOC(=O)c1c(C)[nH]c2ccccc12,10,100.0,10,10.1021/ja0631652
29,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.030438526453841385,-0.14109957737221934,CCOC(=O)c1c(C)[nH]c2ccccc12,11,0.0,10,10.1021/ja0631652
30,-0.32603345930058303,-0.2491364079846584,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.028155207664462938,-0.14111750228476075,CCOC(=O)c1c(C)[nH]c2ccccc12,12,0.0,10,10.1021/ja0631652
31,0.06002142393814241,0.13691847525406706,0.33289840999690457,-0.0432246936566596,-0.021463390732449752,-0.002279367161519057,-0.009494761759364012,0.012206082053128975,-0.003316583907186898,0.015994170874579574,0.058704013120818035,-0.14109658988679574,CCOC(=O)c1c(C)[nH]c2ccccc12,13,0.0,10,10.1021/ja0631652
32,0.0961479030529454,-0.250643041202585,-0.08301052075935557,-0.0432246936566596,-0.02086396341076032,-0.009767704315479712,-0.004768380170069788,-0.01011365936321278,-0.0074280992463514346,-0.00853946175952523,-0.2992850532176183,-0.2878835313888437,CCOC(=O)c1cccc(F)c1,0,0.0,8,10.1021/jacs.6b13346
33,-0.049449150556766686,-0.250643041202585,-0.08301052075935557,-0.0432246936566596,-0.022513254769859558,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.025006596507360826,-0.28787050196908315,CCOC(=O)c1cccc(F)c1,1,0.0,8,10.1021/jacs.6b13346
34,0.0898015486029617,0.16669859991888636,0.2516421775439517,-0.02220271493902419,-0.017683187218211792,0.0015008363527189024,-0.014550945490846384,0.0071498983216466035,-0.011779571238507692,0.00753118354325878,0.06354852287254238,-0.28779855535345594,CCOC(=O)c1cccc(F)c1,6,0.0,8,10.1021/jacs.6b13346
35,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.0327402895995435,-0.2879205443415847,CCOC(=O)c1cccc(F)c1,7,0.0,8,10.1021/jacs.6b13346
36,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.011568783334245106,-0.2879300047120927,CCOC(=O)c1cccc(F)c1,8,100.0,8,10.1021/jacs.6b13346
37,0.16643353460056826,0.24333058591649293,-0.08301052075935557,-0.0432246936566596,-0.026776465039262294,-0.0075924414683316,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.0776536884890842,-0.287913573542263,CCOC(=O)c1cccc(F)c1,11,0.0,8,10.1021/jacs.6b13346
38,-0.32603345930058303,-0.2491364079846584,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.010599559563070059,-0.3928385428458503,Fc1cccc(C(F)(F)F)c1,2,100.0,2,10.1021/jacs.6b13346
39,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.03330476333549415,-0.39282709081839334,Fc1cccc(C(F)(F)F)c1,3,0.0,2,10.1021/jacs.6b13346
40,-0.07589586722588654,0.0010011840900381183,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.06324019840352912,-0.3928295803895796,Fc1cccc(C(F)(F)F)c1,4,0.0,2,10.1021/jacs.6b13346
41,-0.09779700572030926,-0.020899954404384597,-0.08301052075935557,-0.0432246936566596,-0.025393970811782053,-0.0062099472408513575,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.08109688977765478,-0.3928241033329698,Fc1cccc(C(F)(F)F)c1,10,0.0,2,10.1021/jacs.6b13346
42,-0.06886851200154746,-0.04800839295832391,-0.08301052075935557,-0.035272174662226846,-0.01480732203322783,-0.009767704315479712,-0.030691298015299864,-0.01011365936321278,-0.026720098111072642,-0.00853946175952523,-0.18279673395606827,-0.2217324741675438,CN(C)S(=O)(=O)c1cccc(F)c1,0,0.0,9,10.1021/jacs.6b13346
43,0.0569416013359243,0.13383865265184897,-0.08301052075935557,-0.02220271493902419,-0.013065171412733927,0.0061188521581967675,-0.027784109737007887,-0.0060832659245148996,0.016426946293809048,0.03573770107557552,0.06632446889755725,-0.22173230686836004,CN(C)S(=O)(=O)c1cccc(F)c1,7,0.0,9,10.1021/jacs.6b13346
44,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.034450344921549934,-0.22180350860428824,CN(C)S(=O)(=O)c1cccc(F)c1,8,0.0,9,10.1021/jacs.6b13346
45,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.010592439277204773,-0.22177263792157806,CN(C)S(=O)(=O)c1cccc(F)c1,9,100.0,9,10.1021/jacs.6b13346
46,0.0920050216829123,0.16890207299883694,-0.08301052075935557,-0.0432246936566596,-0.0267009302669338,-0.007516906696003105,0.002403936167694555,0.02410477998018754,-0.027850216541291703,-0.00853946175952523,0.1025649941654706,-0.2217328047825973,CN(C)S(=O)(=O)c1cccc(F)c1,12,0.0,9,10.1021/jacs.6b13346
47,-0.04771189062293889,-0.24903697371207248,-0.08301052075935557,-0.035272174662226846,-0.022096081073146225,-0.009767704315479712,-0.025140997907087202,-0.01011365936321278,-0.023412308550477143,-0.00853946175952523,-0.28232565865914583,-0.15677292173269336,CCN(CC)C(=O)c1cccc(F)c1,0,0.0,10,10.1021/jacs.6b13346
48,0.028608513321793906,0.047255159861033715,-0.08301052075935557,-0.041852890102273,-0.009906570566190095,0.00803701958760294,-0.0013330389950352204,0.01938661410262043,-0.019374328314648775,-0.00853946175952523,0.16411670760493977,-0.15667184514252958,CCN(CC)C(=O)c1cccc(F)c1,1,0.0,10,10.1021/jacs.6b13346
49,0.08682659996000357,0.16372365127592822,0.42036777442580586,-0.02220271493902419,-0.016697077300565487,0.0024869462703652092,-0.011059268006825945,0.010641575805667044,-0.004402839293310694,0.014907915488455778,0.08135877147812783,-0.15671366993845934,CCN(CC)C(=O)c1cccc(F)c1,8,0.0,10,10.1021/jacs.6b13346
50,-0.32603345930058303,-0.2491364079846584,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.0326171529044363,-0.15687997329370423,CCN(CC)C(=O)c1cccc(F)c1,9,0.0,10,10.1021/jacs.6b13346
51,-0.32603345930058303,-0.2491364079846584,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.01084563181526589,-0.15673956147879692,CCN(CC)C(=O)c1cccc(F)c1,10,100.0,10,10.1021/jacs.6b13346
52,0.08259204387043434,0.159489095186359,-0.08301052075935557,-0.0432246936566596,-0.026138230862064647,-0.006954207291133953,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.10489372991949326,-0.15684462138285882,CCN(CC)C(=O)c1cccc(F)c1,13,0.0,10,10.1021/jacs.6b13346
53,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.013277048527884196,-0.24736144640285004,Fc1cccc(-c2ccccc2)c1,2,100.0,2,10.1021/jacs.6b13346
54,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.03259679773693403,-0.24730020295166702,Fc1cccc(-c2ccccc2)c1,3,0.0,2,10.1021/jacs.6b13346
55,0.14734887387702597,0.2242459251929506,-0.08301052075935557,-0.02220271493902419,-0.009313380060564487,0.009870643510366208,-0.027953118663965514,-0.006252274851472527,-0.026967795301257643,-0.007657040519491173,0.06961520756788009,-0.24731812786420843,Fc1cccc(-c2ccccc2)c1,4,0.0,2,10.1021/jacs.6b13346
56,0.1476232580724963,0.22452030938842096,0.3685531320820124,-0.0432246936566596,-0.013148328960251537,0.006035694610679157,-0.027497733499663016,-0.00579688968717003,-0.023536157145569638,-0.004225402363803168,0.06891301463045944,-0.2473430235760714,Fc1cccc(-c2ccccc2)c1,7,0.0,2,10.1021/jacs.6b13346
57,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.0340277941716621,-0.2473539776892911,Fc1cccc(-c2ccccc2)c1,8,0.0,2,10.1021/jacs.6b13346
58,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.0343428969919087,-0.24731314872183582,Fc1cccc(-c2ccccc2)c1,9,0.0,2,10.1021/jacs.6b13346
59,0.15021590873581805,0.22711296005174272,-0.08301052075935557,-0.0432246936566596,-0.022975472138144933,-0.0037914485672142398,0.014732198450770423,0.03643304226326341,-0.008311810575917705,0.010998944205848765,0.09471041373485221,-0.2472329845296369,Fc1cccc(-c2ccccc2)c1,12,0.0,2,10.1021/jacs.6b13346
60,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.012865660938039546,-0.07971322480313124,Fc1cccc(-c2ccc3ccccc3c2)c1,2,100.0,2,10.1021/jacs.6b13346
61,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.03198899887173466,-0.07966990626448962,Fc1cccc(-c2ccc3ccccc3c2)c1,3,0.0,2,10.1021/jacs.6b13346
62,0.3306158376999098,0.4075128890158345,0.4946645355995294,-0.02220271493902419,-0.01917101433921434,1.3009231716354089e-05,-0.028528218484862998,-0.006827374672370011,0.011947755437963658,0.031258510219730126,0.07225697442055583,-0.07965945006550718,Fc1cccc(-c2ccc3ccccc3c2)c1,4,0.0,2,10.1021/jacs.6b13346
63,0.14526491391311983,0.2221619652290445,-0.08301052075935557,-0.0432246936566596,-0.018360228250917657,0.0008237953200130386,-0.025667977130725914,-0.003967133318232931,0.004792918892307386,0.02410367367407386,0.07021721365813817,-0.07965795632279543,Fc1cccc(-c2ccc3ccccc3c2)c1,7,0.0,2,10.1021/jacs.6b13346
64,-0.12902720686072358,-0.05213015554479892,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.016328013955138578,-0.07966044589398168,Fc1cccc(-c2ccc3ccccc3c2)c1,8,0.0,2,10.1021/jacs.6b13346
65,-0.12902720686072358,-0.05213015554479892,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.014882475241651497,-0.07972965597296089,Fc1cccc(-c2ccc3ccccc3c2)c1,10,0.0,2,10.1021/jacs.6b13346
66,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.032585654690692675,-0.07970326651838605,Fc1cccc(-c2ccc3ccccc3c2)c1,11,0.0,2,10.1021/jacs.6b13346
67,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.03416350199294408,-0.07958675458686722,Fc1cccc(-c2ccc3ccccc3c2)c1,12,0.0,2,10.1021/jacs.6b13346
68,0.3446134314385105,0.4215104827544351,0.5719440977380492,-0.0432246936566596,-0.02161653921579468,-0.0024325156448639852,0.019482053502142098,0.041182897314635085,-0.005677447751137666,0.013633307030628806,0.015897055636065128,-0.0797879119387203,Fc1cccc(-c2ccc3ccccc3c2)c1,13,0.0,2,10.1021/jacs.6b13346
69,0.14879143078574802,0.2256884821016727,0.36587213883638736,0.1684302018963558,-0.02045649142792404,-0.001272467856993345,-0.018732742759943806,0.0029681010525491815,0.009953277021161529,0.029264031802928,0.12075038528991361,-0.07966293546516803,Fc1cccc(-c2ccc3ccccc3c2)c1,15,0.0,2,10.1021/jacs.6b13346
70,0.24263258553523445,0.3195296368511591,0.6295110656926646,-0.0432246936566596,0.012401134534971062,0.031585158105901755,0.03630783111925707,0.058008674931750055,0.00681577927881821,0.026126534060584683,0.09445183069788739,-0.07965247926618547,Fc1cccc(-c2ccc3ccccc3c2)c1,16,0.0,2,10.1021/jacs.6b13346
71,-0.018349181914960423,-0.250643041202585,-0.08301052075935557,-0.0432246936566596,-0.025147963067042457,-0.009767704315479712,-0.011566294787698826,-0.01011365936321278,-0.01388499735508018,-0.00853946175952523,-0.3411811169566472,-0.2280080179147866,COC(=O)C(C)c1cccc(F)c1,0,0.0,9,10.1021/jacs.6b13346
72,0.00972120123097032,0.08661825254689498,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.4597072895585753,-0.22791241838123263,COC(=O)C(C)c1cccc(F)c1,4,0.0,9,10.1021/jacs.6b13346
73,0.12174530864238346,0.159489095186359,-0.08301052075935557,-0.035272174662226846,-0.013677765346113644,-0.009767704315479712,-0.012376129229370795,-0.01011365936321278,-0.0235800201896649,-0.00853946175952523,-0.20211046913835615,-0.22802826509933047,COC(=O)C(C)c1cccc(F)c1,5,0.0,9,10.1021/jacs.6b13346
74,0.09800315619036468,0.17490020750628935,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.02668495247760478,-0.22796270771919586,COC(=O)C(C)c1cccc(F)c1,7,0.0,9,10.1021/jacs.6b13346
75,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.0317911394026444,-0.22797366183241555,COC(=O)C(C)c1cccc(F)c1,8,0.0,9,10.1021/jacs.6b13346
76,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.01223754713294171,-0.22799108883071967,COC(=O)C(C)c1cccc(F)c1,9,100.0,9,10.1021/jacs.6b13346
77,0.09666939301512358,0.17356644433104823,-0.08301052075935557,-0.0432246936566596,-0.022631754275072153,-0.003447730704141458,-0.02248732301923167,-0.0007864792067386814,-0.012889048236211332,0.00642170654555514,0.1620642751473379,-0.2279811305459745,COC(=O)C(C)c1cccc(F)c1,12,0.0,9,10.1021/jacs.6b13346
78,-0.04675210590653854,-0.24903697371207248,-0.08301052075935557,-0.035272174662226846,-0.026138230862064647,-0.009767704315479712,-0.007832840644280668,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.31050694556231523,-0.4242899608558066,COc1cccc(F)c1,0,0.0,5,10.1021/jacs.6b13346
79,-0.16959559012184774,-0.09269853880592309,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.007913867556228223,-0.42428481441425026,COc1cccc(F)c1,3,0.0,5,10.1021/jacs.6b13346
80,-0.32603345930058303,-0.2491364079846584,-0.08301052075935557,-0.02220271493902419,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.03104338870396645,-0.4243276350386546,COc1cccc(F)c1,4,0.0,5,10.1021/jacs.6b13346
81,-0.32876642188193833,-0.2518693705660137,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.014661722876883328,-0.4242892956423856,COc1cccc(F)c1,5,100.0,5,10.1021/jacs.6b13346
82,-0.030258095961511383,0.04663895535441328,-0.08301052075935557,-0.0432246936566596,-0.018459324328376138,0.0007246992425545545,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.10533925063112769,-0.4243649786064492,COc1cccc(F)c1,8,0.0,5,10.1021/jacs.6b13346
83,0.09189958775590654,-0.250643041202585,-0.08301052075935557,-0.0432246936566596,-0.010972373133540778,-0.009767704315479712,-0.016677641155063202,-0.01011365936321278,-0.014044968457074657,-0.00853946175952523,-0.29950533957580416,-0.2667595198730832,CCOC(=O)c1ncccc1C,0,0.0,8,10.1021/jacs.7b04490
84,-0.07694340688760201,-0.24903697371207248,-0.08301052075935557,-0.03129531794970594,-0.024061371112812372,-0.009767704315479712,-0.02732520355339377,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.025841178488753256,-0.26673951965400094,CCOC(=O)c1ncccc1C,1,0.0,8,10.1021/jacs.7b04490
85,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.07819635547465827,-0.2667298123180313,CCOC(=O)c1ncccc1C,7,0.0,8,10.1021/jacs.7b04490
86,-0.3278448749630409,-0.25094782364711626,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,-0.04433873242922962,-0.2667721350281984,CCOC(=O)c1ncccc1C,8,100.0,8,10.1021/jacs.7b04490
87,-0.1400000148269847,-0.06310296351106005,-0.08301052075935557,-0.0432246936566596,-0.028951727886410407,-0.009767704315479712,-0.03181450317570576,-0.01011365936321278,-0.027850216541291703,-0.00853946175952523,0.025233319282148257,-0.2668079848532812,CCOC(=O)c1ncccc1C,9,0.0,8,10.1021/jacs.7b04490
88,0.1114195834041572,0.07813186136302722,-0.08301052075935557,-0.035272174662226846,-0.018328351191035906,-0.009612476893446843,-0.0026663316410342882,-0.01011365936321278,-0.021914514603577222,-0.00853946175952523,-0.18487346388634074,-0.26672333943294696,CCOC(=O)c1ncccc1C,11,0.0,8,10.1021/jacs.7b04490
89,0.20580958653997655,-0.250643041202585,-0.08301052075935557,-0.0432246936566596,-0.009762430817159572,-0.009767704315479712,0.0034426368646216445,-0.01011365936321278,-0.02575898140957356,-0.00853946175952523,-0.2993030952979042,-0.13750911780733663,CCOC(=O)c1ccc2c(ccn2C)c1,0,0.0,11,10.1021/jacs.7b04490
