,Buried_Volume_C,Buried_Volume_H_max,Local_Electrophilicity_C,Local_Electrophilicity_H_max,Local_Nucleophilicity_C,Local_Nucleophilicity_H_max,Pyramidalization_C,Pyramidalization_H_max,Radical_H_max,charge_C,charge_H_max,dual_C,dual_H_max,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
19,-0.13058811122192168,-0.1108955271345085,-0.010294151280625795,-0.0354071333714412,-0.031635404136024406,0.1313127269057368,0.07700985088679645,-0.007995419063312102,0.1762050681514299,-0.0292872591589757,-0.03117044258325816,-0.05332655532484651,0.0977112101932082,C1CC[C@H]2CCCC[C@@H]2C1,0,9.63855421686747,3,10.1021/ja00199a039
20,-0.04929138796334554,-0.03515068315689604,-0.004322932554883872,-0.05422410795741649,-0.03560759877356164,0.12214235865813684,0.08349176210663867,-0.010639656765405762,0.11914469137652679,-0.03557309044480699,-0.03307360927921016,0.024195218719257516,0.0768224543184188,C1CC[C@H]2CCCC[C@@H]2C1,2,10.843373493975903,3,10.1021/ja00199a039
21,0.18128221645222076,0.12080270180055247,0.010993243476644161,-0.04944437992906855,0.0858753538911189,0.05234248284020688,0.08231966893703128,-0.03873455585581024,0.11514095684875555,0.04190438703267049,-0.032519089486504726,0.029198616087841123,0.07958803913707625,C1CC[C@H]2CCCC[C@@H]2C1,3,79.51807228915662,3,10.1021/ja00199a039
22,-0.11743922559347197,-0.09897342332403548,-0.006651707857923223,-0.052195999282694354,-0.06917264346075132,0.12101516756103602,0.0854819605758378,-0.010924016043740343,0.12349209410410676,-0.02752640739812394,-0.03569331595421365,0.04538244461338316,0.01024335526725271,C1CC[C@H]2CCCC[C@H]2C1,0,0.7342143906020557,3,10.1021/ja00199a039
23,0.004785325513912844,0.061819339077252615,-0.004651349584799678,-0.05048691893882739,-0.06897403372887445,0.14576083312916902,0.07985748664114456,-0.008757420972870677,0.1382354598758996,-0.0348769397486563,-0.023073997214867605,0.06922579503650998,-0.017711774643184467,C1CC[C@H]2CCCC[C@H]2C1,2,0.978952520802741,3,10.1021/ja00199a039
24,0.18481746412915784,0.061615398266089465,0.0021259836689174055,-0.014533565438345995,0.029139173818295342,0.20696826494843637,0.07837073758707885,-0.040830820073141684,0.25946441735841547,0.04296908809737155,-0.03468011929593704,0.00689952411180801,2.898087690066652e-05,C1CC[C@H]2CCCC[C@H]2C1,3,98.2868330885952,3,10.1021/ja00199a039
25,-0.09981888045269086,-0.13538069159053862,-0.005517176300032256,0.005502553126254391,-0.01932160075965897,0.41155344907223634,0.055975105010755144,-0.0005337708825283804,0.3730295739851975,-0.038378168249884805,-0.03088975972522207,-0.014658323809620124,0.0881785330627657,C1CC2CCC1C2,0,100.0,0,10.1021/ja00199a039
26,0.022936656471783393,-0.1276478080514755,0.016994318296014794,-0.03029698314327896,0.06627919367926853,0.10229710862231513,0.035900059582311836,-0.003829201451555579,0.18868022380448538,0.05216237229065575,-0.0517447242747489,0.13383756846291064,0.10595808436187008,C1CC2CCC1C2,2,0.0,0,10.1021/ja00199a039
27,-0.07229145782990039,-0.13339035194475157,-0.0034571058396512928,-0.05184848627944141,-0.13199952197779866,0.02882908550534517,0.007203442919709421,0.01606076871095927,0.1062456782770406,-0.042698397570114115,-0.029887972939223354,0.1764591016026969,0.11693728982431578,C1CC2CCC1C2,6,0.0,0,10.1021/ja00199a039
28,-0.06551440200652309,-0.13220197503759834,-0.009458180659021926,-0.03149903631846541,-0.05321766166664341,0.1631176655311368,0.08743282705947958,-0.011904600174367504,0.21159716492839498,-0.03223566210737866,-0.03755312513550967,-0.015276027188457605,0.00916261570885952,C1CC2CCC1CC2,0,19.444444444444443,2,10.1021/ja00199a039
29,0.06617008063163803,-0.10300930463968376,0.012665184719851902,-0.05259478469626331,0.09474658858161875,0.09001741239076332,0.07000875745759794,-0.03080336068162,0.1285039220179835,0.05846867859696205,-0.05642048993422811,0.04600014799222064,0.018013595579392465,C1CC2CCC1CC2,2,80.55555555555556,2,10.1021/ja00199a039
30,-0.012429793608563226,-0.09681287743735298,-0.008562497850160639,-0.054064593791988906,-0.05718985630418064,0.07971985304606255,0.07622321117565055,-0.007592661081898665,0.12281621331114967,-0.03604401591573247,-0.03862337115517572,0.0015255047159219142,0.030910420976217864,C1C2CC3CC1CC(C2)C3,0,93.02325581395348,0,10.1021/ja00199a039
31,0.09175521302875961,-0.098090190938848,0.003559076163095468,-0.031048978494580427,0.05363437408310832,0.19683787377491574,0.07066166841784903,-0.03101840106114345,0.22301267696537364,0.06027048039876386,-0.05653230668255143,-0.008172438331826558,-0.047002587802712714,C1C2CC3CC1CC(C2)C3,1,6.976744186046512,0,10.1021/ja00199a039
32,-0.3431501177893778,-0.20638429505599898,-0.03417902618359349,0.07804731678892753,-0.0332242819910393,0.15469716593711666,0.09084684340585278,0.011985121047284485,0.13034254688696,-0.11540519527691183,-0.01828185085815393,-0.07130172364901725,-0.12854023079286966,CCc1ccccc1,0,0.0,1,10.1021/ja00199a039
33,-0.13039248486825714,-0.14015873345207355,-0.040150244909335414,0.08172753646272106,-0.026603957595143904,0.17160503239362904,0.07414648233822539,-0.005565715763378348,0.14187261499054163,-0.03475408962580618,-0.019701238969523405,-0.09668933251923777,-0.1454607326994051,CCc1ccccc1,1,100.0,1,10.1021/ja00199a039
34,-0.0363940219324645,-0.12777354599520013,0.11345935681037557,0.26523718991819667,0.23284655547999675,0.15597242027154853,-0.5329269819443985,0.16393923092431675,0.27038161050567155,0.006032151160434611,-0.03640757395880954,0.09980211228896535,0.13950534870522383,CCc1ccccc1,3,0.0,1,10.1021/ja00199a039
35,-0.13918169747218367,-0.23680827726868012,0.1188334536635433,0.2752296129953389,0.23350858791958629,0.19190402460836853,-0.5344530629840215,0.16435210845300194,0.29649466588780193,0.01979136491964838,-0.03741392469371941,0.1154917781114374,0.10665086613007085,CCc1ccccc1,4,0.0,1,10.1021/ja00199a039
36,-0.145581473899208,-0.23706742010391746,0.14298703340916938,0.28652093713381993,0.45131726054454485,0.21735179649545835,-0.5340990751140059,0.1642559727539208,0.3181285790657591,0.014201684329967783,-0.038328996450406175,-0.04072540639656188,0.08946987827869193,CCc1ccccc1,5,0.0,1,10.1021/ja00199a039
37,-0.2694129557688371,-0.13745230088287932,-0.03835887929161284,0.06093942254681921,-0.06096344120984103,0.09829940121437701,0.09262464915304254,0.011286366308173965,0.08741838873085447,-0.12494655481827137,-0.014194834608213828,-0.053944258703684,-0.08072166202458023,CC(C)c1ccccc1,0,0.0,1,10.1021/ja00199a039
38,0.04446952868585457,-0.02102356516256954,-0.01214522908560579,0.04191735831957987,0.0717740629278617,0.1408174314956972,0.08029800487938626,-0.03658617597002958,0.09558050847631086,0.054066549194832655,-0.030748277308976238,-0.11435564915398977,-0.1636116150262651,CC(C)c1ccccc1,1,100.0,1,10.1021/ja00199a039
39,0.024473720679147316,-0.03442692328570072,0.11501187367906847,0.2611752756342728,0.20279028272263164,0.1218844420511731,-0.5350587755616039,0.16451503316407617,0.24737302452847965,0.013177933306216758,-0.03237988904471447,0.1334051760977244,0.1740834723196603,CC(C)c1ccccc1,4,0.0,1,10.1021/ja00199a039
40,-0.13099333724022666,-0.23630839227289696,0.11256367400151428,0.2696295264019347,0.1916019344935684,0.16840973220735592,-0.5350587755616039,0.16451503316407617,0.2778793050648312,0.018603813732097185,-0.03855491192150839,0.13779087008747054,0.12515091046810403,CC(C)c1ccccc1,5,0.0,1,10.1021/ja00199a039
41,-0.14604259316141718,-0.23775437862572985,0.14477839902689196,0.28383198405946924,0.4229822721301126,0.18971650968263895,-0.5350587755616039,0.16451503316407617,0.2994673958161472,0.014590709718993178,-0.03885385057518909,-0.008357749345477804,0.11748597298473078,CC(C)c1ccccc1,6,0.0,1,10.1021/ja00199a039
42,-0.3821216821015416,-0.23238751517407003,-0.06979734588264407,0.08210353413837176,-0.22369101486094992,0.09587785084899518,0.07468926373891603,0.017555931820352103,0.07966294302183832,0.16256368269196617,0.039511434203813096,0.03098995588646982,-0.02458971203788164,COc1ccc(C(C)O)cc1,0,0.0,6,10.1016/S0040-4039(00)78488-7
43,-0.07862136770204464,-0.18009433109065356,0.13612013187456617,0.27352053265147186,0.22662345054785507,0.10128932336177157,-0.533296702608637,0.1640384024875794,0.22929607721854253,-0.029389634261350807,0.009594749091186235,0.1490330715823127,0.1869027061584472,COc1ccc(C(C)O)cc1,3,0.0,6,10.1016/S0040-4039(00)78488-7
44,-0.03726036721297873,-0.13442538989614317,0.1303280497105965,0.27524670379877747,0.12433943863127117,0.08313963620506337,-0.5348935812222632,0.16447101313344434,0.22075019464996637,0.002674247802531262,-0.023806511015108132,0.23804412847279388,0.21248020904041937,COc1ccc(C(C)O)cc1,4,0.0,6,10.1016/S0040-4039(00)78488-7
45,-0.013813151395190676,-0.06206627006174919,-0.017877599062318037,0.07215668653706604,-0.022764169445524573,0.22243370889933664,0.05295440851995493,-0.01869228650685634,0.15581408829611415,0.32759234772063117,-0.0716526694252109,-0.0294832049017197,-0.23644791900782047,COc1ccc(C(C)O)cc1,6,97.0873786407767,6,10.1016/S0040-4039(00)78488-7
46,-0.28795553943403657,-0.15400064098868324,-0.036955642891063484,0.061651539356763777,-0.06910644021679237,0.03408294231386595,0.07571976176051719,0.017164305340937512,0.047604427783017586,-0.13882861870033528,0.026177857459871164,-0.035598468352210776,-0.008738865181448188,COc1ccc(C(C)O)cc1,7,2.912621359223301,6,10.1016/S0040-4039(00)78488-7
47,-0.3402017491734343,-0.25942730663309016,-0.08012755427817758,0.1537538790877545,-0.14894755243129087,0.24887493734658314,0.09494523630092296,0.01049754759834536,0.2276178308428101,-0.1400571199288365,0.008339663140618377,-0.07772583878892707,-0.02276631042397723,Cc1ccc(C(C)O)cc1,0,0.0,5,10.1016/S0040-4039(00)78488-7
48,-0.058639533006313437,-0.1626796258847961,0.10733885761649009,0.25741529887776554,0.1831279192668223,0.1111426929944792,-0.5343272006302382,0.16431618406018736,0.2263863531268289,-0.001175056046772587,-0.03139179410544922,0.11580062980085616,0.15840997759588624,Cc1ccc(C(C)O)cc1,2,0.0,5,10.1016/S0040-4039(00)78488-7
49,0.007831507306688742,-0.059815254191167316,0.10710000886746042,0.24821474969328167,0.14724576104106926,0.0580453055941831,-0.5331787066519652,0.16400753786840067,0.19165868153616064,0.010045255173538633,-0.003118130600838492,0.15236866982803507,0.21441999799138148,Cc1ccc(C(C)O)cc1,3,0.0,5,10.1016/S0040-4039(00)78488-7
50,-0.013785204773238578,-0.06223494291308707,-0.018146303904976423,0.08779477168344876,-0.019387804003617923,0.2995125645137991,0.051821647335904754,-0.01825562804208282,0.20866452962336074,0.3278789980072815,-0.07465802978320704,-0.03417775058088456,-0.31305295580838804,Cc1ccc(C(C)O)cc1,5,98.01980198019803,5,10.1016/S0040-4039(00)78488-7
51,-0.2872009806413306,-0.15474126814501224,-0.03629880883123187,0.06810616612210132,-0.07705082949186684,0.044824691370559853,0.07579055933452035,0.017144066246394103,0.05910012906661828,-0.13643304130475786,0.024779007118601877,-0.026518228683299783,-0.011426858442067145,Cc1ccc(C(C)O)cc1,6,1.9801980198019802,5,10.1016/S0040-4039(00)78488-7
52,-0.28693548773278593,-0.15328608145483363,-0.03889628897692961,0.0771073225998007,-0.107040899005273,0.0836936792866892,0.07586135690852341,0.017128886925486576,0.08755585601077792,-0.1368425417142583,0.027010778136157106,-0.003910285017847931,-0.04656474972520984,CC(O)c1ccccc1,0,1.9607843137254901,1,10.1016/S0040-4039(00)78488-7
53,-0.013687391596406306,-0.062190474615916175,-0.01880313796480804,0.1056375704734199,-0.015415609366080682,0.41142926700221677,0.05116873637565366,-0.017994543722473128,0.28153364358946364,0.32712142224970575,-0.07244679653575202,-0.04078717673444563,-0.43176249735312505,CC(O)c1ccccc1,1,98.03921568627452,1,10.1016/S0040-4039(00)78488-7
54,0.005889217081019766,-0.05964658133982944,0.110742452290163,0.2643826497462632,0.1710789288662927,0.06713447787292409,-0.5343429334244612,0.16432124383382324,0.2112592245319164,0.014304059432342888,0.00026831949123917574,0.1422383344151004,0.23125182383158724,CC(O)c1ccccc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
55,-0.13476613120375636,-0.23678220964620064,0.12149064599649845,0.28833256229831894,0.2100064363141576,0.18009239925612128,-0.5336192248902069,0.16412846645829748,0.2880977062058096,0.02069226582054928,-0.0287241659668786,0.13297278373253815,0.11781850823346715,CC(O)c1ccccc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
56,-0.14514830125895095,-0.23713028907577968,0.15164530056149517,0.3016178135046448,0.35902993846576303,0.18427160353562647,-0.5347913180598143,0.1644431843784471,0.2997136913593434,0.018214788343071803,-0.03031470216241643,0.06558134510136883,0.13059894629323482,CC(O)c1ccccc1,6,0.0,1,10.1016/S0040-4039(00)78488-7
57,-0.2903170289889866,-0.15679601015221917,-0.04006067662844928,0.08935003479636772,0.021989223470728316,0.1539472972835369,0.08389294835932308,0.014265561024960783,0.12620134507926528,-0.16030691517863177,0.023781784281514316,-0.13214550646450926,-0.13481406248569577,CC(O)c1ccc(F)cc1,0,1.9801980198019802,1,10.1016/S0040-4039(00)78488-7
58,-0.010627236492654592,-0.05585910913251513,-0.015608535946536106,0.07129075249617345,0.04370388748926522,0.11548906544516463,0.08562355572384404,-0.035984062907363765,0.09340394321085582,0.3121951323234158,0.012746155814339378,-0.088782729270118,-0.10903149620033618,CC(O)c1ccc(F)cc1,1,98.01980198019803,1,10.1016/S0040-4039(00)78488-7
59,0.007915347172544884,-0.06022620259260869,0.1423899115365952,0.31270404800186186,0.13043013707549495,0.08201244510796254,-0.5350273099731581,0.16450643154889527,0.2318334940937967,0.020323715451998913,-0.010911073366637176,0.24564188003249493,0.23655576104893228,CC(O)c1ccc(F)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
60,-0.08883585802552676,-0.1939439055750514,0.14233019934933777,0.3135984667151522,0.21616333800234033,0.12499377003512495,-0.5342878686446809,0.16430960635446085,0.255964729523697,-0.01835359822531477,0.03291196407828168,0.1585457036164099,0.18348867760475382,CC(O)c1ccc(F)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
61,-0.29016332256825017,-0.15644793072264013,-0.04218045927608766,0.0888430076276872,0.0024592665028368922,0.09418706420334394,0.08361762446042195,0.014376370067585818,0.08642747875473941,-0.1603888152605318,0.02436596974214227,-0.10984641448847614,-0.07309552032022622,CC(O)c1ccc(Cl)cc1,0,2.912621359223301,1,10.1016/S0040-4039(00)78488-7
62,-0.010934649334127376,-0.055690436281177244,-0.018355296560377394,0.07508491085955812,0.02205542671468727,0.06930288786480447,0.08444359615712514,-0.03554032075949997,0.06414059599714575,0.31196990709819056,0.013718276932415587,-0.07043693891864478,-0.05847505388411734,CC(O)c1ccc(Cl)cc1,1,97.0873786407767,1,10.1016/S0040-4039(00)78488-7
63,0.008795665764035166,-0.06236988119415743,0.12558093082363167,0.3035091957518576,0.12387601592355849,0.06107821384273831,-0.5347755852655913,0.16443761862744768,0.19655595338343454,0.023313068441351902,-0.008195523764499413,0.1843657048518167,0.21685858981544817,CC(O)c1ccc(Cl)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
64,-0.05376284747567696,-0.1534194863463463,0.1222669044308449,0.3018342970148679,0.17293261969714338,0.08064166610428483,-0.5340125447457797,0.16423320377255954,0.2065853370145182,0.0012409963692798305,0.029304162464012955,0.12772230501241952,0.19086541787255557,CC(O)c1ccc(Cl)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
65,-0.2864883417815528,-0.15357129191255045,-0.04310599817857766,0.09650538450269075,-0.09148313667491881,0.03445548852392471,0.07582202492296612,0.017180496616572238,0.05303438533999489,-0.140568995440712,0.037231741722690725,-0.016079041580946335,0.000904657031906429,CC(O)c1ccc(Br)cc1,0,2.9411764705882355,1,10.1016/S0040-4039(00)78488-7
66,-0.013841098017142776,-0.06258455573222378,-0.02322183982185706,0.1079334350686812,-0.026471551107226,0.28678390233679185,0.04990224644070876,-0.017304896575907173,0.20425412105914922,0.32851372364200715,-0.0625567192452772,-0.032509951458023365,-0.2920478125965409,CC(O)c1ccc(Br)cc1,1,97.05882352941177,1,10.1016/S0040-4039(00)78488-7
67,0.00907513198355585,-0.05940430578972586,0.11325036415497461,0.3092118271658937,0.13526297388449857,0.05011198181331671,-0.534256403056235,0.16429796887509834,0.18385168559717327,0.01864476377304722,0.033557762849210235,0.13167560663697944,0.21773426597045395,CC(O)c1ccc(Br)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
68,-0.04730717780474841,-0.14263209080850991,0.1253719381682307,0.3101860029618978,0.1536674757050878,0.08250439715457858,-0.5335090953306464,0.1641001317259367,0.20298254871985708,0.010147630275913738,0.024936463356036755,0.14230010475298413,0.1795758461779559,CC(O)c1ccc(Br)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
69,-0.28630668873886433,-0.15357129191255045,-0.041463913028998635,0.10482290884284329,-0.10796774442069834,0.07744158968454945,0.07592428808541507,0.017157221657847346,0.07177575783622885,-0.1393609692326858,0.03784102890233003,0.011099907087902889,-0.06258740646015706,CC(O)c1ccc(C#N)cc1,0,1.9801980198019802,1,10.1016/S0040-4039(00)78488-7
70,-0.013994804437879092,-0.06300317108145329,-0.023789105600802544,0.10411648896737828,-0.007272610359129342,0.339308141721613,0.04858069172598373,-0.016782221959324137,0.2288722197721118,0.3281656482939318,-0.061892664678704024,-0.046346507143982967,-0.3663029336393714,CC(O)c1ccc(C#N)cc1,1,98.01980198019803,1,10.1016/S0040-4039(00)78488-7
71,0.008753745831107095,-0.05958371236796711,0.07512413259111242,0.2995270385506475,0.12725238136546516,0.028064888151378507,-0.5348857148251518,0.16446898922398995,0.1391633640153831,0.021879817008100468,0.02564159346281035,0.03142234825165606,0.18241348030050622,CC(O)c1ccc(C#N)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
72,-0.059254358689259004,-0.15800125434450624,0.11393705430843493,0.29273059571653653,0.14856982592024834,0.10254069652889197,-0.5337136216555444,0.16415174141702235,0.1805524708790098,0.04002068514896861,0.0013682311788277524,0.09121603532312435,0.08966939942793375,CC(O)c1ccc(C#N)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
73,-0.14312217116742573,-0.23726369396729238,0.13083560330228455,0.2834047139735025,0.2642930963604999,0.1685100331100641,-0.5340440103342257,0.16424180538774044,0.27282738252764344,0.015430185558469018,-0.02596069490117371,0.09603412167805671,0.11514714173528501,c1ccc2c(c1)CCOC2,0,0.0,9,10.1016/S0040-4020(97)00622-4
74,-0.14228377250886362,-0.2368880135256762,0.12316258723970619,0.27853383499348167,0.23840762797254889,0.14335838769763629,-0.5345710589406935,0.1643834790495442,0.25599909634367785,0.01637203650031995,-0.02526697466667802,0.10109928938452407,0.140951877037227,c1ccc2c(c1)CCOC2,1,0.0,9,10.1016/S0040-4020(97)00622-4
75,-0.0647877898357692,-0.16095609602203442,0.12155035818375587,0.2697263742880872,0.16869561208377035,0.09487484182191393,-0.5341462734966747,0.16426811621064683,0.22396349231817766,-0.0010726809443974957,-0.03512738628923032,0.16842895767780966,0.19146952357442662,c1ccc2c(c1)CCOC2,2,0.0,9,10.1016/S0040-4020(97)00622-4
76,-0.0655423486284751,-0.16224260986087516,0.121639926464642,0.2688319555747969,0.17961914733699774,0.10206307318266283,-0.534256403056235,0.16429898082982552,0.22719397339637934,0.000258195386478845,-0.029098409777593388,0.15737206719661873,0.18103345901825033,c1ccc2c(c1)CCOC2,5,0.0,9,10.1016/S0040-4020(97)00622-4
77,-0.09185409319635049,-0.11521661890787359,-0.04298657380406283,0.10907282196459249,-0.037461289604412355,0.12483137809740706,0.07658506544277767,-0.005963919948519448,0.12262719580125489,-0.058157038028754576,0.022789125393337915,-0.0856942123759306,-0.04565027779118482,c1ccc2c(c1)CCOC2,6,0.0,9,10.1016/S0040-4020(97)00622-4
78,-0.16325771228389327,-0.11745843444110975,-0.04612146363507733,0.0863990227359574,-0.1405397404485037,0.10628048732986636,0.09411139820710825,-0.004427772672676255,0.10363379995849456,0.25635975148803497,0.00227645701214778,0.011964691818275365,-0.06786363240677408,c1ccc2c(c1)CCOC2,7,0.0,9,10.1016/S0040-4020(97)00622-4
79,-0.1093626518493233,-0.12298630379631949,-0.05000275580680959,0.14249673655615075,-0.1352434809317874,0.35399028338469746,0.10442424482023102,-0.008015152180491855,0.2749753087764477,0.24964394477222826,0.02229621891093308,-0.004589758734569161,-0.10453118583410403,c1ccc2c(c1)CCOC2,9,100.0,9,10.1016/S0040-4020(97)00622-4
80,-0.3362053822342881,-0.21952851034389292,-0.036179384456717034,-0.006728765201353521,-0.12471716514231371,0.026985459388900575,0.08028227208516342,0.015808286006530486,-0.0031381819187357237,-0.15066318053489708,0.0226864365428369,0.023824596691955028,-0.08587595837999391,CC1Cc2ccccc2CO1,0,0.0,9,10.1016/S0040-4020(97)00622-4
81,0.019275648996062083,0.0011139798807486827,-0.01719090890885772,-0.030353952488074546,-0.04044043558256529,0.11790583957708416,0.08515943829426798,-0.027622280996762862,0.029315551749865054,0.33465622978451326,-0.07700389952354117,-0.009284304413734026,-0.2386648206660629,CC1Cc2ccccc2CO1,1,0.0,9,10.1016/S0040-4020(97)00622-4
