,Buried_Volume_C,V_occ_avg,C_charge,Pyramidalization_H_max,Bmax_2.0_min,gas_charge_H_max,gas_charge_C,Buried_Volume_H_max_MFF,num_H,Pyramidalization_C_MFF,L_cc1_min,num_C,Bmax_2.0_avg,Bmin_3.5_avg,L_ch1_avg,n_Csp3,Pyramidalization_H_max_MFF,C_n_charge_min,Bmin_2.0_avg,Bmin_3.0_avg,bde_avg,Local_Nucleophilicity_H_max,dual_H_max,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
10,-0.11794226478860931,-0.31759679620661546,-0.0034444658400755415,-0.008328352168550875,-0.23305969011421512,-0.1540179469819001,-0.13589543389778594,-0.11770513049922003,0.10415394013439211,0.08161806816060037,-0.08162681753448459,0.02952555487680713,-0.2986358914953401,-0.022848083779436642,-0.11617886813858097,0.15984524536754224,-0.01537145525626959,-0.005300983657673432,-0.05779828002899915,-0.03917459711992924,-0.011925600585665181,0.2632991624027039,0.012443630163058291,CC1CCCCC1,4,0.0,1,10.1021/ja00199a039
11,-0.2625660333905795,-0.2935342101712137,-0.22373154571090692,0.010868934983216429,-0.11625504287173521,-0.1945255116475907,-0.16994057410600844,-0.17519562278653714,0.6041539401343922,0.09824485990859087,0.042993243255788814,-0.30380777845652607,-0.11079525689338621,-0.02256857059322674,-0.09350315385286667,-0.17348808796579104,0.00438968175619721,0.07374381939523987,-0.05779828002899915,-0.03496380269313404,0.036464364688079016,0.07849713727971593,0.06418057261229129,C[C@H]1CCCC[C@@H]1C,0,0.0,1,10.1021/ja00199a039
12,0.12394972151754588,-0.29355074098204725,0.15542417621956228,-0.03359078997760818,-0.08797927516946781,-0.1099720709448088,-0.09185713311505171,0.08334810773772051,-0.3958460598656078,0.08834058969455556,-0.14545660476852718,0.36285888821014056,-0.1535554765505929,-0.022848083779436642,-0.11617886813858097,0.49317857870087556,-0.04726007486234069,-0.09257734083305523,-0.05779828002899915,-0.03917459711992924,-0.046197768137962884,0.21509263806779444,-0.01067865413241031,C[C@H]1CCCC[C@@H]1C,1,90.0,1,10.1021/ja00199a039
13,-0.05592871067696252,-0.29353321433923585,-0.03245561172277614,-0.012045767858807774,-0.08893255673652321,-0.1504796356104994,-0.12514233715791212,-0.03967170364379181,0.10415394013439211,0.08748837573713476,-0.08466633121229619,0.02952555487680713,-0.1420161053408107,-0.022848083779436642,-0.11447818786647217,0.15984524536754224,-0.01742428032969479,-0.02164036608911303,-0.05779828002899915,-0.03917459711992924,-0.012840984482853882,0.22420091528038452,0.09173666022424479,C[C@H]1CCCC[C@@H]1C,2,5.5,1,10.1021/ja00199a039
14,-0.12033170096551142,-0.29353958766389454,-0.06201935086038534,-0.009267952132727674,-0.23305969011421512,-0.1538959362449552,-0.13490751688281521,-0.11636752784647333,0.10415394013439211,0.07942494763341207,-0.08162681753448459,0.02952555487680713,-0.1786158538016087,-0.02260238267220374,-0.11617886813858097,0.15984524536754224,-0.014345042719556991,-0.025242723107943732,-0.05779828002899915,-0.03876951471479984,-0.013867166540826682,0.21665924264342604,-0.03452143146680771,C[C@H]1CCCC[C@@H]1C,3,4.5,1,10.1021/ja00199a039
15,-0.20477241919369552,-0.29352743851376395,-0.20207104135443824,0.00939907074200283,-0.10623526728399871,-0.1945255116475907,-0.16994057410600844,-0.05203049161065232,0.6041539401343922,0.10197676254183467,0.04603275693360041,-0.30380777845652607,-0.1377074026788044,-0.022848083779436642,-0.09803825589368306,-0.17348808796579104,0.00262080172169251,0.06959774213478187,-0.05779828002899915,-0.03907722384788514,0.02498728440232372,0.10578375904978803,-0.025260324789499907,C[C@@H]1CCCC[C@@H]1C,0,0.0,1,10.1021/ja00199a039
16,0.11159731461473028,-0.29354098182866356,0.14597252908873007,-0.04145418418507817,-0.10177827867136902,-0.1099720709448088,-0.09185713311505171,-0.018735745086355008,-0.3958460598656078,0.08868012612614007,-0.14545660476852718,0.36285888821014056,-0.1673544800524941,-0.022848083779436642,-0.07876390215218647,0.49317857870087556,-0.04969337601865939,-0.08307570335978892,-0.05779828002899915,-0.03917459711992924,-0.06799768342178969,0.322768045241697,-0.12202253991763691,C[C@@H]1CCCC[C@@H]1C,1,100.0,1,10.1021/ja00199a039
17,-0.055006472152544124,-0.29352833396587846,-0.031358100119277144,-0.010966012164917974,-0.10061288731203372,-0.1504796356104994,-0.12514233715791212,-0.10049959711777713,0.10415394013439211,0.08943640042960317,-0.08162681753448459,0.02952555487680713,-0.1327137159247746,-0.01814920664101044,-0.10257342596171026,0.15984524536754224,-0.01849176990639589,-0.00991923902270253,-0.05779828002899915,-0.03730939530542874,-0.01536436649865298,0.15963579133712621,0.1375988132791353,C[C@@H]1CCCC[C@@H]1C,2,0.0,1,10.1021/ja00199a039
18,-0.09002358945848982,-0.29353779516633427,-0.035299164513659845,-0.009335753099447975,-0.23305969011421512,-0.1538959362449552,-0.13490751688281521,-0.04511624184886121,0.10415394013439211,0.08264042509808676,-0.08770584489010769,0.02952555487680713,-0.2338854948278424,-0.022848083779436642,-0.08046458242429527,0.15984524536754224,-0.01585154316113509,-0.01407962471057173,-0.05779828002899915,-0.03917459711992924,-0.02646278862221288,0.12738666299973303,0.08385003257504729,C[C@@H]1CCCC[C@@H]1C,3,0.0,1,10.1021/ja00199a039
19,-0.13058811122192163,-0.26055613801056143,-0.05803031830151394,-0.007995419063312175,-0.23305969011421512,-0.1538959362449552,-0.13486952007454714,-0.10829071972970233,0.10415394013439211,0.08403979489448477,-0.08162681753448459,0.02952555487680713,-0.1491356368191215,-0.02151764108665264,-0.11617886813858097,0.15984524536754224,-0.01726459333673949,-0.02948980103248103,-0.05779828002899915,-0.03376726265808924,-0.012634474143843381,0.13131272690573684,0.09771121019320819,C1CC[C@H]2CCCC[C@@H]2C1,0,9.63855421686747,3,10.1021/ja00199a039
20,-0.04929138796334552,-0.26057047799104344,-0.06645544671229024,-0.010639656765405774,-0.10186965459988472,-0.1503576248735545,-0.12407842652640512,-0.06492597199991122,0.10415394013439211,0.09243301555868708,-0.08162681753448459,0.02952555487680713,-0.12024629342972361,-0.022848083779436642,-0.11617886813858097,0.15984524536754224,-0.01774981587160369,-0.01697666042524823,-0.05779828002899915,-0.03917459711992924,-0.01845112615196368,0.12214235865813683,0.07682245431841879,C1CC[C@H]2CCCC[C@@H]2C1,2,10.843373493975903,3,10.1021/ja00199a039
21,0.18128221645222067,-0.26055584005763366,0.11961690079211795,-0.038734555855810274,-0.05053113913521821,-0.1064337595734081,-0.08000212893540282,0.10994988691438473,-0.3958460598656078,0.06737102954788778,-0.09682438592354238,0.36285888821014056,-0.11610734051634332,-0.022848083779436642,-0.07536254160796876,0.49317857870087556,-0.04874090215392619,-0.023586312217042132,0.034105240457499554,-0.03866086916742054,-0.048058540275426984,0.05234248284020682,0.07958803913707618,C1CC[C@H]2CCCC[C@@H]2C1,3,79.51807228915662,3,10.1021/ja00199a039
22,-0.11743922559347192,-0.26052944971355313,-0.024517839863203942,-0.010924016043740374,-0.23202380388225094,-0.1538959362449552,-0.13486952007454714,-0.17514773330884625,0.10415394013439211,0.09008699120800356,-0.06035022178980379,0.02952555487680713,-0.1493276758964423,-0.022521484142503243,-0.09577070487327487,0.15984524536754224,-0.01986887767201029,-0.011379540290850032,-0.05290453013771515,-0.03856709343005784,-0.007213577744817181,0.12101516756103603,0.010243355267252691,C1CC[C@H]2CCCC[C@H]2C1,0,0.7342143906020557,3,10.1021/ja00199a039
23,0.004785325513912782,-0.26051789806260933,-0.06781774258376634,-0.008757420972870675,-0.10496647820543951,-0.1503576248735545,-0.12407842652640512,-0.013149189809512608,0.10415394013439211,0.08354210793957936,-0.09378487224573089,0.02952555487680713,-0.12327707457988601,-0.019799486554932442,-0.09577070487327487,0.15984524536754224,-0.01609800540106619,-0.011379540290850032,-0.05723552941571855,-0.03636444286243884,-0.01860416506390898,0.14576083312916902,-0.017711774643184408,C1CC[C@H]2CCCC[C@H]2C1,2,0.978952520802741,3,10.1021/ja00199a039
24,0.18481746412915778,-0.26053413092051503,0.11877074237053915,-0.04083082007314168,-0.10070369568819831,-0.1064337595734081,-0.08000212893540282,0.07995456026686291,-0.3958460598656078,0.08991459964229837,-0.08466633121229619,0.36285888821014056,-0.1662798970693234,-0.022848083779436642,-0.11617886813858097,0.49317857870087556,-0.04962149119867949,-0.02485387055123813,-0.05779828002899915,-0.03917459711992924,-0.06561895921651509,0.20696826494843631,2.8980876900658654e-05,C1CC[C@H]2CCCC[C@H]2C1,3,98.2868330885952,3,10.1021/ja00199a039
25,-0.09981888045269081,-0.3306588263080604,-0.11197147863222574,-0.0005337708825283724,-0.13278681094384043,-0.1503576248735545,-0.12404042971813702,-0.13851558559788066,0.10415394013439211,0.04942206944379327,-0.09986389960135389,0.02952555487680713,-0.1859055477938916,-0.022848083779436642,-0.11107682732225448,0.15984524536754224,-0.0023859759899054903,-0.024125824097666032,-0.05779828002899915,-0.03917459711992924,-0.047008220645362184,0.4115534490722363,0.08817853306276568,C1CC2CCC1C2,0,100.0,0,10.1021/ja00199a039
26,0.022936656471783282,-0.33066002130643385,0.06624368352895116,-0.0038292014515555724,-0.23305969011421512,-0.1097280494709191,-0.08972931185203781,-0.12512965090261463,-0.3958460598656078,0.03653917278579117,-0.12418000902384639,0.36285888821014056,-0.2986358914953401,-0.022848083779436642,-0.11617886813858097,0.49317857870087556,-0.00553145032702479,-0.05828424868930773,-0.05779828002899915,-0.03917459711992924,0.16203270812818263,0.10229710862231513,0.10595808436186999,C1CC2CCC1C2,2,0.0,0,10.1021/ja00199a039
27,-0.07229145782990032,-0.33068192960994813,-0.14555494995397883,0.01606076871095913,-0.10072185736343121,-0.1470633349760435,-0.11423725318496582,-0.13401562605623255,0.10415394013439211,0.001264110799780367,-0.10290341327916548,0.02952555487680713,-0.1662889779069398,-0.022848083779436642,-0.11617886813858097,0.15984524536754224,0.014633782066328909,0.033858657150298066,-0.05779828002899915,-0.03917459711992924,0.11544669112426882,0.028829085505345124,0.11693728982431568,C1CC2CCC1C2,6,0.0,0,10.1021/ja00199a039
28,-0.06551440200652302,-0.3084639223505816,-0.06838760437789074,-0.011904600174367574,-0.11124954070967032,-0.1503576248735545,-0.12407842652640512,-0.13295710346313294,0.10415394013439211,0.07981170436342877,-0.08466633121229619,0.02952555487680713,-0.1657782323866821,-0.022848083779436642,-0.11107682732225448,0.15984524536754224,-0.01533140514228079,-0.019998263625622632,-0.05779828002899915,-0.03917459711992924,-0.06896184532924798,0.16311766553113682,0.009162615708859491,C1CC2CCC1CC2,0,19.444444444444443,2,10.1021/ja00199a039
29,0.06617008063163798,-0.3084430098790453,0.08767394069587456,-0.030803360681620075,-0.23286388455311013,-0.109850060207864,-0.09071722886700852,-0.10349186379281063,-0.3958460598656078,0.05851010307064197,-0.10290341327916548,0.36285888821014056,-0.2984400859342352,-0.022848083779436642,-0.11617886813858097,0.49317857870087556,-0.03162204573871949,-0.02035765765530503,-0.05779828002899915,-0.03917459711992924,-0.07584407057201908,0.09001741239076333,0.018013595579392392,C1CC2CCC1CC2,2,80.55555555555556,2,10.1021/ja00199a039
30,-0.012429793608563219,-0.27606861106340785,-0.07599151781262244,-0.007592661081898673,-0.10378044857879401,-0.1470633349760435,-0.11408526595189342,-0.09429708407615123,0.10415394013439211,0.07518036747433207,-0.08466633121229619,0.02952555487680713,-0.1693289430860552,-0.022848083779436642,-0.11617886813858097,0.15984524536754224,-0.01352247499378729,0.045776735511663266,-0.05779828002899915,-0.03917459711992924,0.02109677712275042,0.07971985304606252,0.03091042097621779,C1C2CC3CC1CC(C2)C3,0,93.02325581395348,0,10.1021/ja00199a039
31,0.09175521302875958,-0.27603345899125287,0.09166872943448456,-0.031018401061143477,-0.23286388455311013,-0.1094840279970294,-0.08782947143863251,-0.09597982124053263,-0.3958460598656078,0.06214306793574187,-0.08466633121229619,0.36285888821014056,-0.2984400859342352,-0.022848083779436642,-0.11617886813858097,0.49317857870087556,-0.03403224106004459,-0.02935345013597393,-0.05779828002899915,-0.03917459711992924,-0.007883395370373981,0.19683787377491574,-0.04700258780271271,C1C2CC3CC1CC(C2)C3,1,6.976744186046512,0,10.1021/ja00199a039
32,-0.3431501177893778,-0.3141909520555978,-0.18287418192610363,0.011985121047284329,-0.23202380388225094,-0.1940374686998113,-0.16629288051227034,-0.21985668913658296,0.6041539401343922,0.09407748118980507,-0.06035022178980379,-0.30380777845652607,-0.09306492144724471,-0.01890885134869374,-0.04928546677803676,-0.17348808796579104,0.00519325135097221,0.002976862435831168,-0.05453594343063425,-0.03618264744320374,0.046886431926973816,0.15469716593711663,-0.1285402307928696,CCc1ccccc1,0,0.0,1,10.1021/ja00199a039
33,-0.13039248486825714,-0.31417850335920827,-0.005900435861891442,-0.005565715763378373,-0.10128574642201252,-0.0971609435655995,-0.05021263125320801,-0.14009428700038185,0.10415394013439211,0.08466340264520957,-0.14545660476852718,0.02952555487680713,-0.1668163888280505,-0.022848083779436642,-0.11107682732225448,-0.17348808796579104,-0.01629158095201199,-0.07465477299217173,-0.05779828002899915,-0.03917459711992924,-0.24302357683462958,0.17160503239362904,-0.1454607326994051,CCc1ccccc1,1,100.0,1,10.1021/ja00199a039
34,-0.03639402193246452,-0.31421505118946347,-0.050666245689225245,0.16393923092431664,-0.026970699556635103,0.28412260938706047,-0.15781959226848283,-0.13039914480991716,-0.3958460598656078,-0.512183930382316,-0.08466633121229619,0.02952555487680713,-0.09254690093776022,-0.022848083779436642,-0.11617886813858097,-0.5068214212991244,0.16382713169355473,-0.02105119554865003,-0.05779828002899915,-0.03917459711992924,0.27476589760829123,0.15597242027154853,0.1395053487052238,CCc1ccccc1,3,0.0,1,10.1021/ja00199a039
35,-0.13918169747218362,-0.31418955789082875,-0.06067624225470474,0.16435210845300186,-0.23325626961034412,0.28070630875260455,-0.16895265709103774,-0.24406399442870047,-0.3958460598656078,-0.5117064806981674,-0.08466633121229619,0.02952555487680713,-0.2988324709914692,-0.022848083779436642,-0.11617886813858097,-0.5068214212991244,0.1636900370725931,-0.01666019167779953,-0.05779828002899915,-0.03917459711992924,0.28147547216179214,0.19190402460836853,0.10665086613007078,CCc1ccccc1,4,0.0,1,10.1021/ja00199a039
36,-0.14558147389920803,-0.31417501874395104,-0.04877438128179514,0.16425597275392073,-0.23325626961034412,0.28058429801565965,-0.16994057410600844,-0.24448674292142036,-0.3958460598656078,-0.5113579499240243,-0.08466633121229619,0.02952555487680713,-0.2988324709914692,-0.022848083779436642,-0.11617886813858097,-0.5068214212991244,0.1635909387136209,-0.021921484604133932,-0.05779828002899915,-0.03917459711992924,0.29217143379512134,0.21735179649545833,0.08946987827869189,CCc1ccccc1,5,0.0,1,10.1021/ja00199a039
37,-0.2694129557688371,-0.29018197364723153,-0.20368085295467533,0.01128636630817383,-0.10114004025480292,-0.1906211680653554,-0.15637571355429483,-0.14716211336304394,0.6041539401343922,0.09868333410831927,-0.032994598689499784,-0.30380777845652607,-0.05022302584715821,-0.02215506139033024,-0.06289090895490757,-0.17348808796579104,0.00357995060542391,0.06548028172914637,-0.05453594343063425,-0.031773029266347945,0.04066195552371342,0.09829940121437702,-0.08072166202458021,CC(C)c1ccccc1,0,0.0,1,10.1021/ja00199a039
38,0.04446952868585448,-0.29017487057689945,0.13658611866160228,-0.036586175970029576,-0.010046185257618,-0.056409357426019095,-0.016547459127666614,-0.008061345645175706,-0.3958460598656078,0.07260273880276646,-0.14545660476852718,0.36285888821014056,-0.07562238663874302,-0.022848083779436642,-0.08896798378483947,0.15984524536754224,-0.04837634342402819,-0.08424394437430682,-0.05779828002899915,-0.03880644940419594,-0.27073418008451894,0.14081743149569723,-0.1636116150262651,CC(C)c1ccccc1,1,100.0,1,10.1021/ja00199a039
39,0.02447372067914728,-0.29017905307120667,-0.019778585211730943,0.16451503316407604,-0.028594518428596904,0.28424462012400525,-0.15675568163697584,-0.14237316559395044,-0.3958460598656078,-0.5126418923242546,-0.08466633121229619,0.02952555487680713,-0.09417071980972201,-0.022848083779436642,-0.07536254160796876,-0.5068214212991244,0.1639590916845178,-0.016939626848419133,-0.05779828002899915,-0.03283334265478914,0.26385269782613274,0.12188444205117313,0.1740834723196603,CC(C)c1ccccc1,4,0.0,1,10.1021/ja00199a039
40,-0.13099333724022663,-0.29018024806958015,-0.05130326291363374,0.16451503316407604,-0.23325626961034412,0.28070630875260455,-0.16891466028276964,-0.24424564417166608,-0.3958460598656078,-0.5126433913813476,-0.08466633121229619,0.02952555487680713,-0.2988324709914692,-0.022848083779436642,-0.11617886813858097,-0.5068214212991244,0.16395960514751762,-0.017175295064604332,-0.05779828002899915,-0.03917459711992924,0.2811041893688471,0.16840973220735592,0.125150910468104,CC(C)c1ccccc1,5,0.0,1,10.1021/ja00199a039
41,-0.14604259316141713,-0.290170289749801,-0.05184050635590604,0.16451503316407604,-0.23325626961034412,0.28058429801565965,-0.16994057410600844,-0.24484178560085318,-0.3958460598656078,-0.5126426418528012,-0.07858730385667309,0.02952555487680713,-0.2988324709914692,-0.022848083779436642,-0.11617886813858097,-0.5068214212991244,0.1639590916845178,-0.01891418983117073,-0.05779828002899915,-0.03917459711992924,0.29276364242152086,0.18971650968263892,0.11748597298473068,CC(C)c1ccccc1,6,0.0,1,10.1021/ja00199a039
42,-0.3821216821015416,-0.26315270376974365,0.10450884770479085,0.01755593182035203,-0.23305969011421512,0.33658722627334636,0.3611028182490337,-0.23610113024160786,0.6041539401343922,0.07653701414357716,0.09466497577858521,-0.6371411117898594,-0.034799893899285506,-0.008925271496084441,-0.07422873208415927,-0.5068214212991244,0.01255682423191041,-0.11057229248319572,-0.05779828002899915,-0.03558905422076724,-0.02978824204399028,0.09587785084899512,-0.024589712037881607,COc1ccc(C(C)O)cc1,0,0.0,6,10.1016/S0040-4039(00)78488-7
43,-0.07862136770204461,-0.26314141820510434,-0.10026532777042964,0.16403840248757934,-0.04131785543829361,0.32853451763498615,-0.007922183650806616,-0.18412948741784604,-0.3958460598656078,-0.511394676822805,-0.08466633121229619,0.02952555487680713,-0.10689405681941871,-0.022848083779436642,-0.06515845997531566,-0.5068214212991244,0.16359915412161863,-0.01630079764811713,-0.05779828002899915,-0.03745497554220404,0.28999854944074355,0.10128932336177153,0.1869027061584472,COc1ccc(C(C)O)cc1,3,0.0,6,10.1016/S0040-4039(00)78488-7
44,-0.03726036721297872,-0.2631456006994116,-0.04984694943976014,0.16447101313344425,-0.026763594544177902,0.28705086707373667,-0.13391959986784444,-0.06266690974193882,-0.3958460598656078,-0.5087833193666449,-0.04515265340074608,0.02952555487680713,-0.09233979592530292,-0.022848083779436642,-0.11617886813858097,-0.5068214212991244,0.16284590390082943,-0.03841741806489633,-0.05779828002899915,-0.03784302961650804,0.27860662114542445,0.08313963620506333,0.2124802090404193,COc1ccc(C(C)O)cc1,4,0.0,6,10.1016/S0040-4039(00)78488-7
45,-0.013813151395190619,-0.26315177485767466,0.37144784563064753,-0.018692286506856375,-0.018323471936359404,0.31303915404299015,0.3559352523245714,-0.05373304511063002,-0.3958460598656078,0.07906367487397777,-0.16369368683539648,0.02952555487680713,-0.08389967331748452,-0.022848083779436642,-0.10257342596171026,-0.17348808796579104,-0.03663139076531679,-0.27951526161655116,-0.05779828002899915,-0.03917459711992924,-0.33892349173292574,0.22243370889933664,-0.2364479190078204,COc1ccc(C(C)O)cc1,6,97.0873786407767,6,10.1016/S0040-4039(00)78488-7
46,-0.2879555394340365,-0.26314460486743374,-0.20967303606259033,0.017164305340937432,-0.23305969011421512,-0.1615826126724808,-0.06522137051910971,-0.17166666368910513,0.6041539401343922,0.09711681944604186,0.003479565444238717,-0.30380777845652607,-0.025856145973431312,-0.019323863310655942,-0.030011045009329263,-0.17348808796579104,0.00509055875100101,0.16850516745110336,-0.05779828002899915,-0.03895178980532584,0.08008011934843241,0.03408294231386592,-0.008738865181448108,COc1ccc(C(C)O)cc1,7,2.912621359223301,6,10.1016/S0040-4039(00)78488-7
47,-0.3402017491734343,-0.27682275541695195,-0.17435311718635002,0.010497547598345229,-0.23305969011421512,-0.1380345404421246,-0.08452374911930731,-0.26848102260587825,0.6041539401343922,0.08747863186602967,0.17369233140168552,-0.30380777845652607,-0.2117094186247552,-0.022848083779436642,-0.11277750759436327,-0.5068214212991244,0.00853589548003631,0.15142174679427917,-0.05779828002899915,-0.03917459711992924,-0.18923065071889958,0.24887493734658314,-0.022766310423977205,Cc1ccc(C(C)O)cc1,0,0.0,5,10.1016/S0040-4039(00)78488-7
48,-0.05863953300631342,-0.27684048122615895,-0.08062332377564084,0.16431618406018725,-0.10787193347736111,0.28412260938706047,-0.15743962418580174,-0.16610818155435744,-0.3958460598656078,-0.5114314037215857,-0.08466633121229619,0.02952555487680713,-0.1734481348584861,-0.022848083779436642,-0.11617886813858097,-0.5068214212991244,0.1636099368446156,-0.005910354330952332,-0.04917450049592295,-0.03917459711992924,0.28310777547452315,0.11114269299447922,0.1584099775958862,Cc1ccc(C(C)O)cc1,2,0.0,5,10.1016/S0040-4039(00)78488-7
49,0.007831507306688681,-0.27683012457358863,-0.026160269815293243,0.16400753786840055,-0.05537158675447021,0.28546472749345375,-0.14691450829553654,-0.14830650674372725,-0.3958460598656078,-0.5117379608971222,-0.08466633121229619,0.02952555487680713,-0.12094778813559531,-0.022848083779436642,-0.07196118106375107,-0.5068214212991244,0.1636982524805908,-0.02980121974672573,-0.05779828002899915,-0.03917459711992924,0.28004196857476454,0.05804530559418312,0.2144199979913814,Cc1ccc(C(C)O)cc1,3,0.0,5,10.1016/S0040-4039(00)78488-7
50,-0.013785204773238519,-0.2768219587513697,0.34170374619456123,-0.018255628042082875,-0.018674477267636602,0.31303915404299015,0.3558972555163033,-0.05013638019991082,-0.3958460598656078,0.07803457217957246,-0.16369368683539648,0.02952555487680713,-0.08425067864876172,-0.022848083779436642,-0.10257342596171026,-0.17348808796579104,-0.04307586487651229,-0.30379666293343144,-0.05779828002899915,-0.03917459711992924,-0.33892349173292574,0.2995125645137991,-0.313052955808388,Cc1ccc(C(C)O)cc1,5,98.01980198019804,5,10.1016/S0040-4039(00)78488-7
