,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,bde_avg,gas_charge_C,gas_charge_H_max,Buried_Volume_C,Buried_Volume_H_max,DOI
348,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,17,100.0,17,94.36653137207031,-0.04466,0.02979,0.58033,0.432754,doi.org/10.1021/jo990185w
349,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,18,0.0,17,100.58744049072266,-0.06268,0.02331,0.45226,0.584286,doi.org/10.1021/jo990185w
350,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,23,0.0,17,84.6203842163086,0.11503,0.0637,0.68754,0.651242,doi.org/10.1021/jo990185w
351,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,24,0.0,17,88.80329895019531,0.0018,0.03426,0.57165,0.504432,doi.org/10.1021/jo990185w
352,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,26,0.0,17,111.01766967773438,-0.05895,0.06256,0.55333,0.438344,doi.org/10.1021/jo990185w
353,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,27,0.0,17,110.91804504394531,-0.06199,0.06228,0.46906,0.344099,doi.org/10.1021/jo990185w
354,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,28,0.0,17,111.27790069580078,-0.06225,0.06227,0.48175,0.364209,doi.org/10.1021/jo990185w
355,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,36,0.0,17,102.26415252685547,-0.02526,0.02709,0.474,0.580344,doi.org/10.1021/jo990185w
356,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,0,0.0,17,98.42493438720703,0.08067,0.06698,0.24206,0.326611,doi.org/10.1021/jo990185w
357,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.0,17,81.31331634521484,0.13079,0.06548,0.67477,0.610854,doi.org/10.1021/jo990185w
358,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,5,0.0,17,89.21894836425781,0.00345,0.03433,0.57005,0.502475,doi.org/10.1021/jo990185w
359,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,7,0.0,17,110.94105529785156,-0.05895,0.06256,0.5721,0.463433,doi.org/10.1021/jo990185w
360,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,8,0.0,17,110.91333770751953,-0.06199,0.06228,0.46952,0.347687,doi.org/10.1021/jo990185w
361,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,9,0.0,17,111.27790069580078,-0.06225,0.06227,0.46577,0.345526,doi.org/10.1021/jo990185w
362,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,15,0.0,17,85.12445831298828,0.10798,0.06322,0.70195,0.630201,doi.org/10.1021/jo990185w
363,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,16,0.0,17,98.13213348388672,-0.02135,0.02956,0.69186,0.689847,doi.org/10.1021/jo990185w
364,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,17,100.0,17,94.36653137207031,-0.04466,0.02979,0.60128,0.609037,doi.org/10.1021/jo990185w
365,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,18,0.0,17,100.58744049072266,-0.06268,0.02331,0.38784,0.48204,doi.org/10.1021/jo990185w
366,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,23,0.0,17,86.88349914550781,0.11127,0.06336,0.70226,0.654293,doi.org/10.1021/jo990185w
367,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,24,0.0,17,98.0223617553711,-0.02122,0.02956,0.59242,0.535781,doi.org/10.1021/jo990185w
368,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,25,0.0,17,94.28547668457031,-0.04466,0.02979,0.55321,0.423779,doi.org/10.1021/jo990185w
369,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,26,0.0,17,100.57617950439453,-0.06268,0.02331,0.37947,0.515398,doi.org/10.1021/jo990185w
370,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,33,0.0,17,102.26415252685547,-0.02526,0.02709,0.33798,0.357308,doi.org/10.1021/jo990185w
371,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,0,0.0,25,98.2818832397461,0.08067,0.06698,0.25266,0.347169,doi.org/10.1021/jo990185w
372,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.0,25,80.52526092529297,0.12697,0.06513,0.7077,0.602194,doi.org/10.1021/jo990185w
373,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,5,0.0,25,98.4321060180664,-0.01958,0.02963,0.58637,0.527861,doi.org/10.1021/jo990185w
374,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,6,0.0,25,95.004150390625,-0.0446,0.02979,0.59001,0.579057,doi.org/10.1021/jo990185w
375,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,7,0.0,25,100.58744049072266,-0.06268,0.02331,0.39955,0.485522,doi.org/10.1021/jo990185w
376,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,12,0.0,25,85.68611907958984,0.11176,0.06357,0.68169,0.562785,doi.org/10.1021/jo990185w
377,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,13,0.0,25,88.76934051513672,0.00167,0.03426,0.56167,0.504129,doi.org/10.1021/jo990185w
378,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,15,0.0,25,111.01766967773438,-0.05895,0.06256,0.55144,0.473694,doi.org/10.1021/jo990185w
379,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,16,0.0,25,110.91804504394531,-0.06199,0.06228,0.43956,0.330932,doi.org/10.1021/jo990185w
380,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,17,0.0,25,111.27790069580078,-0.06225,0.06227,0.42543,0.328771,doi.org/10.1021/jo990185w
381,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,23,0.0,25,85.85245513916016,0.11127,0.06336,0.68166,0.640642,doi.org/10.1021/jo990185w
382,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,24,0.0,25,98.15821075439453,-0.02122,0.02956,0.60399,0.590419,doi.org/10.1021/jo990185w
383,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,25,100.0,25,94.36653137207031,-0.04466,0.02979,0.55319,0.501351,doi.org/10.1021/jo990185w
384,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,26,0.0,25,100.58744049072266,-0.06268,0.02331,0.40208,0.531774,doi.org/10.1021/jo990185w
385,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,33,0.0,25,102.26415252685547,-0.02526,0.02709,0.33825,0.357407,doi.org/10.1021/jo990185w
386,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0,0.0,14,98.2818832397461,0.08067,0.06698,0.28583,0.373829,doi.org/10.1021/jo990185w
387,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,4,0.0,14,80.5675277709961,0.12697,0.06513,0.67355,0.548319,doi.org/10.1021/jo990185w
388,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,5,0.0,14,98.43256378173828,-0.01958,0.02963,0.62096,0.595561,doi.org/10.1021/jo990185w
389,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,6,0.0,14,95.004150390625,-0.0446,0.02979,0.56785,0.563665,doi.org/10.1021/jo990185w
390,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,7,0.0,14,100.58744049072266,-0.06268,0.02331,0.33021,0.373072,doi.org/10.1021/jo990185w
391,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,12,0.0,14,86.31464385986328,0.10798,0.06322,0.67538,0.620312,doi.org/10.1021/jo990185w
392,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,13,0.0,14,98.19773864746094,-0.02135,0.02956,0.56842,0.519457,doi.org/10.1021/jo990185w
393,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,14,100.0,14,94.28547668457031,-0.04466,0.02979,0.56893,0.590465,doi.org/10.1021/jo990185w
394,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,15,0.0,14,100.57617950439453,-0.06268,0.02331,0.31002,0.351699,doi.org/10.1021/jo990185w
395,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,20,0.0,14,85.67244720458984,0.11503,0.0637,0.68158,0.643275,doi.org/10.1021/jo990185w
396,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,21,0.0,14,88.66802215576172,0.0018,0.03426,0.56567,0.489255,doi.org/10.1021/jo990185w
397,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,23,0.0,14,110.94105529785156,-0.05895,0.06256,0.57029,0.452007,doi.org/10.1021/jo990185w
398,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,24,0.0,14,110.91333770751953,-0.06199,0.06228,0.48874,0.359369,doi.org/10.1021/jo990185w
399,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,25,0.0,14,111.27790069580078,-0.06225,0.06227,0.49202,0.376008,doi.org/10.1021/jo990185w
400,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,33,0.0,14,102.26415252685547,-0.02526,0.02709,0.34542,0.389938,doi.org/10.1021/jo990185w
401,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,0,0.0,6,98.2818832397461,0.08067,0.06698,0.36834,0.501491,doi.org/10.1021/jo990185w
402,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.0,6,80.52526092529297,0.12697,0.06513,0.68546,0.557171,doi.org/10.1021/jo990185w
403,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,5,0.0,6,98.4321060180664,-0.01958,0.02963,0.61343,0.593721,doi.org/10.1021/jo990185w
404,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,6,75.75057736720554,6,95.004150390625,-0.0446,0.02979,0.54516,0.427769,doi.org/10.1021/jo990185w
405,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,7,0.0,6,100.58744049072266,-0.06268,0.02331,0.39916,0.513523,doi.org/10.1021/jo990185w
406,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,12,0.0,6,85.05836486816406,0.10798,0.06322,0.68392,0.563653,doi.org/10.1021/jo990185w
407,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,13,0.0,6,98.11443328857422,-0.02135,0.02956,0.55466,0.476996,doi.org/10.1021/jo990185w
408,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,14,0.0,6,94.36653137207031,-0.04466,0.02979,0.58918,0.586866,doi.org/10.1021/jo990185w
409,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,15,0.0,6,100.58744049072266,-0.06268,0.02331,0.40426,0.526638,doi.org/10.1021/jo990185w
410,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,20,0.0,6,85.85245513916016,0.11127,0.06336,0.70219,0.643624,doi.org/10.1021/jo990185w
411,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,21,0.0,6,98.15821075439453,-0.02122,0.02956,0.65301,0.643187,doi.org/10.1021/jo990185w
412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,22,24.24942263279446,6,94.36653137207031,-0.04466,0.02979,0.57276,0.569471,doi.org/10.1021/jo990185w
413,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,23,0.0,6,100.58744049072266,-0.06268,0.02331,0.38192,0.479425,doi.org/10.1021/jo990185w
414,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,30,0.0,6,102.26415252685547,-0.02526,0.02709,0.39274,0.455291,doi.org/10.1021/jo990185w
415,CC[C@H](C)c1ccccc1,0,0.0,2,100.07941436767578,-0.06481,0.02306,0.30546,0.435735,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
416,CC[C@H](C)c1ccccc1,1,0.0,2,96.69318389892578,-0.0495,0.02698,0.47717,0.471307,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
417,CC[C@H](C)c1ccccc1,2,100.0,2,86.82219696044922,-0.0193,0.03493,0.60575,0.51439,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
418,CC[C@H](C)c1ccccc1,3,0.0,2,99.7928237915039,-0.05843,0.02366,0.33082,0.393962,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
419,CC[C@H](C)c1ccccc1,5,0.0,2,109.8744125366211,-0.05877,0.06257,0.52049,0.416837,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
420,CC[C@H](C)c1ccccc1,6,0.0,2,110.72196960449219,-0.06198,0.06228,0.42696,0.328999,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
421,CC[C@H](C)c1ccccc1,7,0.0,2,111.31661987304688,-0.06225,0.06227,0.41871,0.32841,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
422,CC(C)CCC(C)[NH3+],0,0.0,1,100.4705581665039,-0.06277,0.02331,0.2967,0.351542,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
423,CC(C)CCC(C)[NH3+],1,100.0,1,94.87451171875,-0.0469,0.02971,0.51749,0.463846,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
424,CC(C)CCC(C)[NH3+],3,0.0,1,96.57085418701172,-0.04534,0.02715,0.52926,0.49657,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
425,CC(C)CCC(C)[NH3+],4,0.0,1,96.2944564819336,-0.00082,0.03276,0.51388,0.480485,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
426,CC(C)CCC(C)[NH3+],5,0.0,1,90.4396743774414,0.08147,0.09565,0.48425,0.445478,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
427,CC(C)CCC(C)[NH3+],6,0.0,1,99.90929412841797,-0.01256,0.02912,0.31284,0.358624,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
428,OC1CCC1,1,100.0,1,94.09430694580078,0.05399,0.06003,0.44997,0.394498,10.1002/047084289X.rm267.pub3
429,OC1CCC1,2,0.0,1,100.25617218017578,-0.02691,0.0293,0.38759,0.373492,10.1002/047084289X.rm267.pub3
430,OC1CCC1,3,0.0,1,99.14979553222656,-0.04839,0.02684,0.35988,0.340594,10.1002/047084289X.rm267.pub3
431,C[C@@H](O)[C@H]1CO1,0,0.0,1,101.71248626708984,-0.03629,0.02577,0.29858,0.347902,10.1002/047084289X.rm267.pub3
432,C[C@@H](O)[C@H]1CO1,1,100.0,1,90.06587982177734,0.07962,0.0626,0.48832,0.456666,10.1002/047084289X.rm267.pub3
433,C[C@@H](O)[C@H]1CO1,3,0.0,1,103.30538177490234,0.10648,0.06556,0.48411,0.433196,10.1002/047084289X.rm267.pub3
434,C[C@@H](O)[C@H]1CO1,4,0.0,1,103.89327239990234,0.07601,0.05954,0.31406,0.351868,10.1002/047084289X.rm267.pub3
435,OC1CC2CCC1(O)CC2,1,100.0,1,93.9677505493164,0.08294,0.06311,0.59903,0.473071,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
436,OC1CC2CCC1(O)CC2,2,0.0,1,97.82677459716797,-0.02131,0.0297,0.51359,0.424787,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
437,OC1CC2CCC1(O)CC2,3,0.0,1,100.5149154663086,-0.03865,0.03037,0.57768,0.416465,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
438,OC1CC2CCC1(O)CC2,4,0.0,1,96.1686782836914,-0.04751,0.02705,0.49754,0.446224,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
439,OC1CC2CCC1(O)CC2,5,0.0,1,97.35823059082031,-0.02132,0.02971,0.54318,0.462548,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
440,C1CCOCC1,0,0.0,2,97.1092300415039,-0.04892,0.02682,0.42887,0.417239,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
441,C1CCOCC1,1,0.0,2,95.59117889404297,-0.02952,0.02901,0.41529,0.371814,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
442,C1CCOCC1,2,100.0,2,91.74320220947266,0.04655,0.05665,0.41106,0.400554,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
443,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,0,0.0,43,97.26892852783203,0.03396,0.03485,0.30826,0.3732,10.1002/047084289X.rm267.pub3
444,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,4,0.0,43,95.7802963256836,0.14163,0.0787,0.86347,0.810631,10.1002/047084289X.rm267.pub3
445,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,5,0.0,43,92.18006134033203,0.00018,0.03424,0.81101,0.758881,10.1002/047084289X.rm267.pub3
446,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,6,0.0,43,99.0314712524414,-0.05853,0.02347,0.53267,0.568394,10.1002/047084289X.rm267.pub3
447,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,7,0.0,43,90.24180603027344,-0.02947,0.03125,0.79259,0.707592,10.1002/047084289X.rm267.pub3
448,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,8,0.0,43,94.66146087646484,-0.04922,0.02698,0.58469,0.586395,10.1002/047084289X.rm267.pub3
449,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,9,0.0,43,95.04682159423828,-0.04922,0.02698,0.52378,0.494508,10.1002/047084289X.rm267.pub3
450,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,10,0.0,43,93.9013442993164,-0.02935,0.03126,0.74065,0.651341,10.1002/047084289X.rm267.pub3
451,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,11,0.0,43,92.159912109375,-0.00018,0.03438,0.76325,0.695042,10.1002/047084289X.rm267.pub3
452,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,12,0.0,43,92.5072250366211,0.09466,0.071,0.55158,0.556589,10.1002/047084289X.rm267.pub3
453,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,16,0.0,43,99.6814193725586,0.06628,0.04289,0.80095,0.747443,10.1002/047084289X.rm267.pub3
454,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,17,0.0,43,97.89176177978516,0.00188,0.03149,0.60489,0.53793,10.1002/047084289X.rm267.pub3
455,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,18,0.0,43,99.99449920654297,0.13942,0.07842,0.68285,0.550515,10.1002/047084289X.rm267.pub3
456,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,21,0.0,43,97.26189422607422,0.03396,0.03485,0.32067,0.421141,10.1002/047084289X.rm267.pub3
457,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,23,0.0,43,98.7495346069336,0.13913,0.07841,0.70182,0.567252,10.1002/047084289X.rm267.pub3
